Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K13853	K13853	0.0	0.0	0.0	0.0	0.0	2.12e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107625	Metabolism	Amino acid metabolism	Phenylalanine_tyrosine_and_tryptophan_biosynthesis	aroG aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase
K03095	K03095: SprT-like protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000444713	None	None	None	None
K12507	K12507: acyl-CoA synthetase	0.0	0.0	0.0	1.0800000000000002e-05	0.0	5.42e-05	0.0	3.71e-05	3.15e-05	0.0	0.0	1.75e-05	0.0	1.64e-05	0.0	0.0	2.01e-05	0.0	0.0	0.0	7.99e-05	0.0	4.49e-05	1.72e-06	None	None	None	None
K12506	K12506: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase /	0.0	0.0	6.409999999999999e-05	4.8e-05	8.420000000000001e-05	5.9499999999999996e-05	9.120000000000001e-05	2.55e-05	2.26e-05	0.0	2.54e-05	2.52e-05	0.0	0.0	0.0	3.6e-05	6.01e-05	2.98e-05	8.37e-05	4.51e-05	0.0	0.0	0.0	2.24e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 24-cyclodiphosphate synthase
K03091	K03091: RNA polymerase sporulation-specific sigma factor	0.0016614999999999998	0.000681475	0.00139561	0.0019931	0.00100929	0.00197832	0.000912685	0.00118737	0.00102818	0.000671108	0.00200523	0.00133009	9.87e-05	0.000897915	0.0	0.00147265	0.0009300239999999999	0.000517665	0.000567316	0.00100829	0.0011949999999999999	0.00141765	0.00201196	0.000165418	None	None	None	None
K03090	K03090: RNA polymerase sigma-B factor	0.0	0.0	6.54e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12e-05	None	None	None	None
K12503	K12503: short-chain Z-isoprenyl diphosphate synthetase	0.0	0.0	3.32e-05	4.95e-05	7.94e-05	0.0	0.0	0.000125134	0.00010604	0.0	7.87e-05	4.0600000000000004e-05	0.00010109299999999999	0.00011004700000000001	0.0	5.45e-05	4.6500000000000005e-05	0.000135705	0.0	0.00010872799999999999	6.04e-05	8.950000000000001e-05	0.0	0.00026853099999999997	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	E2.5.1.68; short-chain Z-isoprenyl diphosphate synthase
K03092	K03092: RNA polymerase sigma-54 factor	0.0	0.00112816	0.000259669	0.000297627	0.00031991	0.00014503	0.000257811	0.000301668	0.000346787	0.00053021	0.000100897	0.000272331	0.00047166	0.00035055800000000005	0.0	0.000307741	0.000239366	0.000351395	0.00033091800000000003	0.000319928	0.000188387	0.000556341	0.000372025	0.00029812400000000003	Environmental Information Processing	Signal transduction	Two-component_system	SIG54 rpoN; RNA polymerase sigma-54 factor
K13010	K13010	0.0	0.0	0.000296221	0.000164783	0.000199338	0.000125706	0.00014686299999999998	0.000229017	0.000170697	0.000124546	0.000267551	0.000276676	0.0	0.000338871	0.0	0.00018584	0.000160136	0.00012374	0.000176942	0.000274306	0.000125494	0.0	3.5e-05	5.19e-05	Metabolism	Carbohydrate metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	per rfbE; perosamine synthetase
K02304	K02304: precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase	0.0	0.0	0.0	2.95e-05	0.0	5.94e-05	0.0	5.59e-05	2.1899999999999997e-05	0.0	0.000112564	5.3299999999999995e-05	0.0	2.35e-05	0.0	7.15e-05	0.0	0.0	0.0	0.0	7.15e-05	0.0	9.88e-05	0.00066134	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase
K06113	K06113: arabinan endo-15-alpha-L-arabinosidase	0.0	0.0	0.000302659	0.000237349	0.000330424	6.08e-05	0.000336586	0.000349684	0.000264699	0.00042457	0.00024739	0.000365401	0.000201977	0.00037663800000000005	0.0	0.000342346	0.00034185199999999997	0.000629137	0.00021930900000000002	0.000261969	0.000167567	0.00028355599999999997	0.00018062400000000002	0.0	None	None	None	None
K02303	K02303: uroporphyrin-III C-methyltransferase	0.0	0.0	0.0	2.42e-05	0.0	6.15e-05	0.0	4e-05	0.0	5.91e-05	4.03e-05	4.1700000000000004e-05	0.0	0.0	0.0	0.000110801	0.0	0.0	0.0	3.5600000000000005e-05	0.0	9.209999999999999e-05	0.0	0.0	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	cobA; uroporphyrin-III C-methyltransferase
K02300	K02300: cytochrome o ubiquinol oxidase operon protein cyoD	0.0	0.0	0.0	5.7100000000000006e-05	6.12e-05	7.04e-05	0.0	7.730000000000001e-05	0.0	0.0	0.0	0.0	0.000231593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Energy metabolism	Oxidative_phosphorylation	cyoD; cytochrome o ubiquinol oxidase operon protein cyoD
K02301	K02301: protoheme IX farnesyltransferase	0.0	0.0	0.0	1.99e-05	4.5e-05	2.62e-05	0.0	0.0	3.02e-05	0.0	0.0	0.0	8.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16e-05	0.0	0.0	0.0	Metabolism	Energy metabolism	Oxidative_phosphorylation	cyoE; protoheme IX farnesyltransferase
K06976	K06976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000500259	None	None	None	None
K02429	K02429: MFS transporter FHS family L-fucose permease	0.0	0.000179178	0.00114468	0.000737685	0.000778865	0.000291349	0.000846179	0.00101979	0.0009412839999999999	0.00103909	0.000510549	0.00108841	0.00135571	0.00112366	0.0	0.000772853	0.000911955	0.00112468	0.0012368000000000001	0.0007841510000000001	0.0007984289999999999	0.000961855	0.000453744	0.000482099	None	None	None	None
K04789	K04789: mycobactin peptide synthetase MbtE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_siderophore_group_nonribosomal_peptides	mbtE; mycobactin peptide synthetase MbtE
K12282	K12282: MSHA biogenesis protein MshL	0.0	0.0	0.0	0.0	0.0	0.0	3.2200000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K03200	K03200: type IV secretion system protein VirB5	0.0	0.0	0.0	0.0	0.0	9.4e-05	0.0	0.0	3.47e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	virB5 lvhB5; type IV secretion system protein VirB5
K13013	K13013	0.0	0.0	2.5e-05	1.9699999999999998e-05	1e-05	1.22e-05	8.28e-05	0.0	1.4099999999999999e-05	2.4e-05	0.0	1.62e-05	0.0	1.51e-05	0.0	2.17e-05	3.59e-05	1.8e-05	0.0	1.4599999999999999e-05	0.0	0.0	0.0	0.0	None	None	None	None
K02584	K02584: Nif-specific regulatory protein	0.0	0.0	0.000127747	4.68e-05	0.000148814	0.000161204	0.000134831	7.900000000000001e-05	9.92e-05	0.00017156700000000002	5.550000000000001e-05	7.69e-05	0.000242965	7.340000000000001e-05	0.0	7.809999999999999e-05	6.3e-05	0.000173366	0.00012352200000000001	8.7e-05	2.7699999999999996e-05	4.11e-05	2.35e-05	0.0	Environmental Information Processing	Signal transduction	Two-component_system	nifA; Nif-specific regulatory protein
K06161	K06161: putative ATP-binding cassette transporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77e-06	Environmental Information Processing	Membrane transport	ABC_transporters	syrD; putative ATP-binding cassette transporter
K07080	K07080	0.0	0.00024313099999999997	0.00019028	0.00025699	0.000146323	0.00045772099999999996	0.000168895	0.00010010700000000001	0.00019172200000000002	0.000146715	0.000343169	0.00018956900000000003	0.0	0.000146166	0.0	0.00017208900000000003	7.54e-05	0.000148529	0.0	0.000225496	0.00014287799999999998	0.000219754	0.00028185	0.0	None	None	None	None
K13015	K13015	0.0	0.000180818	3.86e-05	0.0	0.0	0.0	4e-05	0.0	3.98e-05	3.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.62e-05	2.54e-05	7.31e-05	4.1700000000000004e-05	0.0	5.04e-05	2.8800000000000002e-05	8.62e-05	Metabolism	Carbohydrate metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase
K05803	K05803: lipoprotein NlpI	0.0	0.0	0.0	1.95e-05	4.34e-05	2.6300000000000002e-05	0.0	0.00010414799999999999	3.0299999999999998e-05	0.0	0.0	0.0	8.669999999999999e-05	0.0	0.0	0.0	3.64e-05	0.0	0.0	0.0	5.18e-05	0.0	0.0	0.000107284	None	None	None	None
K03652	K03652: DNA-3-methyladenine glycosylase	0.0	0.0	8.37e-05	2.95e-05	6.64e-05	8.03e-05	0.0	0.0	0.0	0.0	0.0	4.8e-05	0.0	4.48e-05	0.0	0.0	0.0	0.0	0.0	4.33e-05	0.0	0.0	7.329999999999999e-05	0.0	Genetic Information Processing	Replication and repair	Base_excision_repair	MPG; DNA-3-methyladenine glycosylase
K03651	K03651: Icc protein	0.0	0.0	0.0	0.0	9.71e-05	2.8199999999999998e-05	0.00019546	7.64e-05	6.48e-05	0.0	0.0	0.0	0.000185275	0.0	0.0	0.0	4.26e-05	0.0	0.0	0.0	5.539999999999999e-05	0.0	0.0	0.0	None	None	None	None
K03650	K03650: tRNA modification GTPase	0.00038889999999999997	0.00034732800000000005	0.000691294	0.000597118	0.000621924	0.000540233	0.000734423	0.000586955	0.000578876	0.0005288690000000001	0.000603647	0.000614966	0.0005387969999999999	0.000558298	0.0	0.000503113	0.000584781	0.00051714	0.00098051	0.000497328	0.000596645	0.00038796400000000003	0.000644438	0.00112316	None	None	None	None
K03657	K03657: DNA helicase II / ATP-dependent DNA helicase PcrA	0.000235618	0.000408225	0.00115693	0.00114742	0.0009229230000000001	0.000847635	0.000997955	0.00090575	0.000699603	0.0007981139999999999	0.000986256	0.000876998	0.0007410810000000001	0.00108184	0.0	0.0009490560000000001	0.0007415039999999999	0.000817997	0.00130478	0.0008599360000000001	0.0007685880000000001	0.00129033	0.00112239	0.00123679	Genetic Information Processing	Replication and repair	Nucleotide_excision_repair	uvrD pcrA; DNA helicase II / ATP-dependent DNA helicase PcrA
K03656	K03656: ATP-dependent DNA helicase Rep	0.0	0.0	0.0	8.88e-06	7.730000000000001e-05	2.25e-05	0.0	4.7e-05	2.65e-05	0.0	2.9600000000000005e-05	0.0	0.0	0.0	0.0	0.0	1.75e-05	0.0	4.88e-05	0.0	4.4200000000000004e-05	0.0	0.0	0.00036730800000000006	None	None	None	None
K03655	K03655: ATP-dependent DNA helicase RecG	0.000260988	0.00047919900000000003	0.0013619	0.00162256	0.00132478	0.000768621	0.00101789	0.0014054	0.0012532	0.00116167	0.00116761	0.00140405	0.0011311	0.00169385	0.0	0.0010960000000000002	0.00127272	0.0014929000000000001	0.00124516	0.00131854	0.00112409	0.00158566	0.00135193	0.000757948	Genetic Information Processing	Replication and repair	Homologous_recombination	recG; ATP-dependent DNA helicase RecG
K03654	K03654: ATP-dependent DNA helicase RecQ	0.0007754560000000001	0.00223612	0.00120257	0.00101457	0.0008680410000000001	0.000456421	0.00101121	0.000846897	0.0008884089999999999	0.00109408	0.00053043	0.000922906	0.00132382	0.00124007	0.0	0.0008878380000000001	0.00095696	0.00102032	0.0011886	0.000919306	0.0007201180000000001	0.00126034	0.000970759	0.000957136	Genetic Information Processing	Folding sorting and degradation	RNA_degradation	recQ; ATP-dependent DNA helicase RecQ
K12218	K12218: intracellular multiplication protein IcmP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K03658	K03658: DNA helicase IV	0.0	0.0	3.85e-05	9.620000000000001e-05	0.000105725	3.35e-05	0.00014416	5.6200000000000004e-05	4.3700000000000005e-05	3.4899999999999995e-05	0.0	6.19e-05	0.00014564	6.59e-05	0.0	3.16e-05	3.91e-05	2.62e-05	4.79e-05	1.06e-05	0.00017644900000000002	0.000103731	4.83e-05	9.51e-06	None	None	None	None
K08693	K08693: 3'-nucleotidase	0.0	0.0	0.0	0.0	5.65e-06	1.83e-05	0.0	8.9e-06	1.51e-05	0.0	8.4e-06	8.66e-06	2.1600000000000003e-05	0.0	0.0	0.0	0.0	9.65e-06	2.7699999999999996e-05	0.0	1.29e-05	0.0	0.0	0.0	Metabolism	Nucleotide metabolism	Purine_metabolism	yfkN; 2'3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase
K04787	K04787: mycobactin salicyl-AMP ligase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5e-08	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_siderophore_group_nonribosomal_peptides	mbtA; mycobactin salicyl-AMP ligase
K12256	K12256: putrescine aminotransferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77e-05	0.0	0.0	0.0	1.53e-06	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	spuC; putrescine aminotransferase
K11748	K11748: glutathione-regulated potassium-efflux system ancillary protein KefG	0.0	0.0	4.23e-05	3.24e-05	3.4399999999999996e-05	3.9899999999999994e-05	0.0	0.0	4.59e-05	0.0	0.0	0.0	0.000131316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85e-05	0.0	0.0	8.290000000000001e-05	None	None	None	None
K11749	K11749: regulator of sigma E protease	0.0	0.0	0.000460168	0.00034515699999999996	0.000284165	0.000333646	0.000399126	0.000412156	0.000322087	0.000473114	0.000348714	0.00034230199999999995	0.0005577630000000001	0.000483559	0.0	0.000451124	0.00046097300000000005	0.000443851	0.000510823	0.00043996599999999997	0.000368254	0.000563283	0.000528018	0.000414665	Cellular Processes	Cell growth and death	Cell_cycle_-_Caulobacter	rseP; regulator of sigma E protease
K11746	K11746: glutathione-regulated potassium-efflux system ancillary protein KefF	0.0	0.0	0.0	0.0	7.58e-05	4.1200000000000005e-05	0.0	5.9699999999999994e-05	5.0600000000000003e-05	0.0	0.0	0.0	0.00013550700000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.65e-05	0.0	0.0	4e-05	None	None	None	None
K11747	K11747: glutathione-regulated potassium-efflux system protein KefB	0.0	0.0	0.0	1.04e-05	9.76e-05	2.56e-05	5.7700000000000007e-05	6.890000000000001e-05	5.9e-05	0.0	1.59e-05	0.0	0.000125326	0.0	0.0	0.0	5.720000000000001e-05	0.0	5.42e-05	0.0	5.05e-05	0.0	0.0	8.04e-05	None	None	None	None
K11744	K11744: AI-2 transport protein TqsA	0.0	0.0	2.26e-05	1.6800000000000002e-05	5.5100000000000004e-05	4.23e-05	4.9e-05	2.9999999999999997e-05	2.4299999999999998e-05	4.11e-05	0.0	0.0	0.000212513	0.0	0.0	0.0	0.0	3.0799999999999996e-05	8.94e-05	2.49e-05	8.32e-05	0.0	0.0	0.0	None	None	None	None
K11745	K11745: glutathione-regulated potassium-efflux system ancillary protein KefC	0.0	0.0	0.0	1.05e-05	2.13e-05	4.95e-05	2.8899999999999998e-05	5.03e-05	4.2499999999999996e-05	0.0	0.0	0.0	0.00012479	0.0	0.0	0.0	0.0	0.0	5.489999999999999e-05	0.0	4.92e-05	0.0	0.0	0.000113301	None	None	None	None
K11742	K11742: spermidine export protein MdtI	0.0	0.0	0.0	0.0	5.96e-05	7.099999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000233718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000396015	None	None	None	None
K11743	K11743: spermidine export protein MdtJ	0.0	0.0	6.64e-05	4.98e-05	4.91e-05	0.000125439	0.0	8.340000000000001e-05	0.0	0.0	7.87e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125835	0.0	0.0	0.00022187700000000002	None	None	None	None
K11740	K11740: bacteriophage N4 adsorption protein B	0.0	0.0	0.0	0.0	1.7899999999999998e-05	3.1e-05	0.0	2.8000000000000003e-05	2.3800000000000003e-05	0.0	0.0	0.0	3.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07e-05	0.0	0.0	0.0	None	None	None	None
K11741	K11741: quaternary ammonium compound-resistance protein SugE	0.0	0.000738481	0.000522436	0.000404945	0.000309021	0.000146785	0.0	0.000489425	0.000498007	0.000546245	0.00036917199999999997	0.00047535300000000003	0.000469841	0.00035546199999999997	0.0	0.00038280300000000003	0.00054601	0.00084164	0.0	0.000595912	0.000429581	0.0	0.00035823	0.00042418199999999994	None	None	None	None
K13920	K13920	0.0	0.0	0.0	3.6099999999999997e-05	3.8299999999999996e-05	9.109999999999999e-05	0.0	6.04e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	7.63e-05	0.0	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	pduE; propanediol dehydratase small subunit
K13921	K13921	0.0	0.0	0.0	0.0	3.6099999999999997e-05	2.09e-05	0.0	2.84e-05	0.0	0.0	2.68e-05	2.7399999999999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47e-05	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	pduQ; 1-propanol dehydrogenase
K13922	K13922	0.00114902	0.0	0.0	2.56e-05	2.8300000000000003e-05	4.79e-05	3.8799999999999994e-05	4.55e-05	1.93e-05	3.2200000000000003e-05	0.0001069	4.33e-05	0.000100296	5.9699999999999994e-05	0.0	2.9100000000000003e-05	5.02e-05	4.83e-05	0.0	5.7999999999999994e-05	9.88e-05	9.2e-05	2.7300000000000003e-05	1.74e-05	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	pduP; propionaldehyde dehydrogenase
K13923	K13923	0.0	0.0	0.0	5.98e-05	9.53e-05	0.00011061	0.0	5.01e-05	0.0	7.240000000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.6399999999999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	pduL; phosphate propanoyltransferase
K13924	K13924	0.0	0.0	1.07e-05	2.59e-05	2.97e-05	5.479999999999999e-05	1.28e-05	0.0	2.99e-05	1.27e-05	1.29e-05	4.93e-05	2.05e-05	1.31e-05	0.0	3.9399999999999995e-05	3.9500000000000005e-05	6.96e-06	0.0	1.4599999999999999e-05	4.210000000000001e-05	0.0	2.59e-05	0.0	Environmental Information Processing	Signal transduction	Two-component_system	cheBR; two-component system chemotaxis family CheB/CheR fusion protein
K13925	K13925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000191526	Human Diseases	Infectious diseases	Bacterial_invasion_of_epithelial_cells	pfbA; plasmin and fibronectin-binding protein A
K13926	K13926	0.0	0.0	0.0	6.77e-06	3.64e-05	2.5300000000000002e-05	0.0	3.45e-05	4.68e-05	0.0	1.09e-05	0.0	5.5700000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.04e-05	0.0	0.0	7.43e-05	None	None	None	None
K13927	K13927	0.0	0.0	0.0	0.0	4.35e-05	0.0	3.9e-05	0.0	0.0	0.0	2.1600000000000003e-05	4.4e-05	0.0	0.0	0.0	2.99e-05	2.51e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	citXG; holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase
K13928	K13928	0.0	0.0	0.0	0.0	6.23e-05	2.5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0799999999999996e-05	0.0	0.0	3.78e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K13929	K13929	0.0	0.0	0.0	4.49e-05	2.35e-05	4.15e-05	3.229999999999999e-05	0.0	4.84e-05	0.0	0.0	0.0	0.0	6.87e-05	0.0	2.44e-05	2.0300000000000002e-05	0.0	0.0	3.32e-05	0.0	0.0	2.34e-05	0.0	None	None	None	None
K12436	K12436: polyketide synthase 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64e-05	None	None	None	None
K06203	K06203: CysZ protein	0.0	0.0	0.0	4.91e-05	0.000111351	0.00011096	6.49e-05	3.81e-05	2.78e-05	5.8899999999999995e-05	7.190000000000001e-05	0.0	7.96e-05	0.0	0.0	0.0	4.2499999999999996e-05	0.0	0.0	0.0	0.0	8.170000000000001e-05	0.0	7.28e-06	None	None	None	None
K09922	K09922: hypothetical protein	0.0	0.0	0.000894736	0.000666303	0.0006536630000000001	0.000321863	0.000878777	0.0006843789999999999	0.00065591	0.000996401	0.000323908	0.000751165	0.000421108	0.0007014860000000001	0.0	0.000898061	0.000861955	0.00149349	0.000802737	0.000908014	0.00037238099999999997	0.000550303	0.000527586	0.0	None	None	None	None
K06201	K06201: copper homeostasis protein	0.00269342	0.00127341	0.000462489	0.0004954709999999999	0.00038841300000000005	0.000336516	0.0004939380000000001	0.00057945	0.000564083	0.0005951369999999999	0.000546363	0.000482893	0.000495973	0.000490085	0.0	0.000534607	0.000461451	0.000588646	0.00039228300000000005	0.000435167	0.000484121	0.00036584800000000005	0.00040224099999999996	0.00026566700000000003	None	None	None	None
K06200	K06200: carbon starvation protein	0.00037018699999999996	0.0004959259999999999	0.0005019040000000001	0.000535661	0.0006642919999999999	0.000629907	0.000603762	0.000681185	0.0005803340000000001	0.000433933	0.000724722	0.000698128	0.000505991	0.00055822	0.0	0.000702076	0.000605779	0.00040783	0.00034751199999999996	0.000450269	0.000605692	0.0007392360000000001	0.000707333	0.000624368	None	None	None	None
K06207	K06207: GTP-binding protein	0.0	0.00038868	0.000691717	0.000744962	0.000649607	0.000572033	0.000707275	0.000641628	0.0006912330000000001	0.000705123	0.00065381	0.0006433480000000001	0.000631796	0.000692652	0.0	0.000636272	0.0005032519999999999	0.000510224	0.00032518099999999996	0.0008018089999999999	0.0005014230000000001	0.000929605	0.000810152	0.000982738	None	None	None	None
K06206	K06206: sugar fermentation stimulation protein A	0.00080799	0.000694743	0.00023229400000000002	0.00041840199999999996	0.00026627	0.000349654	0.000171111	0.000372146	0.000116445	6.75e-05	0.00034379	0.000329947	0.00010886899999999999	0.000307604	0.0	0.00031167799999999997	0.000255709	0.000231654	0.000155873	0.000255397	0.00038207	0.00010302	0.000537639	0.0	None	None	None	None
K09925	K09925: hypothetical protein	0.0	0.0	4.6500000000000005e-05	0.00010467	3.6700000000000004e-05	4.3e-05	9.95e-05	5.8399999999999997e-05	9.520000000000001e-05	8.44e-05	0.00016532599999999998	0.00011302799999999999	0.0	5.31e-05	0.0	7.63e-05	0.0	6.330000000000001e-05	0.0	5.12e-05	8.46e-05	0.000125341	0.000143267	0.000378774	None	None	None	None
K09924	K09924: hypothetical protein	0.0	0.0	0.00016445099999999997	0.0	0.000131125	5.0900000000000004e-05	0.000117875	6.829999999999999e-05	0.00011720200000000001	0.0001	0.0	6.64e-05	0.00016759999999999998	0.0	0.0	0.000180755	7.709999999999999e-05	0.000149989	0.000430702	0.000121266	0.0	0.0	8.48e-05	0.0	None	None	None	None
K06209	K06209: chorismate mutase	0.0	0.0	0.000335035	0.000208475	0.00017705099999999998	0.0005600080000000001	0.00023213299999999998	7.15e-05	0.000176811	0.000100625	0.0005325169999999999	0.00026863099999999997	0.0	0.000250556	0.0	0.000280994	0.000306507	7.75e-05	0.00044388800000000003	0.000309308	0.000204413	0.0	0.000430394	0.00046128699999999995	Metabolism	Amino acid metabolism	Phenylalanine_tyrosine_and_tryptophan_biosynthesis	pheB; chorismate mutase
K04844	K04844: hypothetical glycosyl hydrolase	0.0	0.0	1.07e-05	0.0	0.0	4.05e-05	0.0	0.0	3.48e-05	0.0	0.0	0.0	0.000101316	0.0	0.0	0.0	2.9600000000000005e-05	0.0	0.0	0.0	9.97e-05	0.0	0.0	1.65e-05	None	None	None	None
K00769	K00769: xanthine phosphoribosyltransferase	0.0	0.0	0.0	0.0	7.609999999999999e-05	9.499999999999999e-05	0.000100095	5.870000000000001e-05	0.0	0.0	0.0	0.0	0.000164357	0.0	0.0	0.0	6.55e-05	0.0	0.0	0.000114492	8.85e-05	0.0	0.0	0.0	Metabolism	Nucleotide metabolism	Purine_metabolism	gpt; xanthine phosphoribosyltransferase
