Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K01900	K01900: succinyl-CoA synthetase beta subunit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-06	1.1900000000000001e-05	0.0	9.38e-06	5.83e-06	0.0	2.01e-05	0.0	4.28e-06	0.0	0.0	0.0	0.0	0.0	1.24e-05	3.79e-06	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Citrate_cycle_TCA_cycle	LSC2; succinyl-CoA synthetase beta subunit
K01902	K01902: succinyl-CoA synthetase alpha subunit	0.000102841	0.0	8.75e-05	8.75e-05	0.000119925	7.97e-05	0.000124496	6.02e-05	5.36e-05	7.190000000000001e-05	0.000131255	4.09e-05	8.329999999999999e-05	0.00015249100000000001	7.32e-05	9.92e-05	0.0	0.00013861	6.790000000000001e-05	0.00011299	0.000108063	6.330000000000001e-05	6.840000000000001e-05	7.709999999999999e-05	6.31e-05	6.159999999999999e-05	5.93e-05	0.000171896	0.000464446	Metabolism	Carbohydrate metabolism	Citrate_cycle_TCA_cycle	sucD; succinyl-CoA synthetase alpha subunit
K01903	K01903: succinyl-CoA synthetase beta subunit	6.68e-05	0.0	9.17e-05	4.73e-05	6.790000000000001e-05	8.36e-05	7.06e-05	7.45e-05	4.01e-05	6.59e-05	7.94e-05	1.86e-05	0.00010645299999999999	8.39e-05	5.08e-05	7.049999999999999e-05	0.0	6.24e-05	6.54e-05	0.00010641	8.190000000000001e-05	4.02e-05	6.22e-05	7.59e-05	5.429999999999999e-05	4.6700000000000003e-05	3.07e-05	0.00011305600000000001	0.000172095	Metabolism	Carbohydrate metabolism	Citrate_cycle_TCA_cycle	sucC; succinyl-CoA synthetase beta subunit
K01904	K01904: 4-coumarate--CoA ligase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.17e-06	4.4e-06	7.06e-06	0.0	4.31e-06	0.0	3.86e-06	6.17e-06	0.0	0.0	0.0	4.19e-06	4.33e-06	0.0	0.0	3.26e-06	3.53e-06	4.13e-06	0.0	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Phenylalanine_metabolism	4CL; 4-coumarate--CoA ligase
K01905	K01905: acetyl-CoA synthetase (ADP-forming)	6.13e-06	0.0	1.4000000000000001e-05	1.6100000000000002e-05	9.61e-06	0.0	0.0	2.58e-06	3.71e-06	2.75e-06	2.92e-06	0.0	0.0	4.69e-06	0.0	5.2e-06	0.0	0.0	3.53e-06	3.65e-06	0.0	3.8e-06	2.62e-06	9.21e-06	0.0	0.0	0.0	1.6100000000000002e-05	0.0	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	E6.2.1.13; acetyl-CoA synthetase (ADP-forming)
K01906	K01906: 6-carboxyhexanoate--CoA ligase	5.36e-05	0.0	1.27e-05	1.58e-05	0.0	9.58e-05	0.0	2.51e-05	0.0	5.6000000000000006e-05	0.0	1.74e-05	5.27e-05	2.14e-05	7.66e-06	1.51e-05	0.0	6.68e-05	9.73e-06	1.1e-05	4.3799999999999994e-05	3.34e-05	7.75e-06	3.17e-05	0.0	3.82e-05	2.33e-05	1.4400000000000001e-05	0.0	Metabolism	Metabolism of cofactors and vitamins	Biotin_metabolism	bioW; 6-carboxyhexanoate--CoA ligase
K01907	K01907: acetoacetyl-CoA synthetase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12e-06	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	AACS acsA; acetoacetyl-CoA synthetase
K01908	K01908: propionyl-CoA synthetase	0.0	0.0	9.74e-06	1.18e-05	7.09e-06	0.0	0.0	2.94e-06	4.13e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3000000000000001e-05	0.0	8.26e-06	1.6899999999999997e-05	4.34e-06	5.9e-06	0.0	3.69e-06	1.42e-05	0.0	2.34e-05	0.00015758799999999998	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	E6.2.1.17 prpE; propionyl-CoA synthetase
K01909	K01909: long-chain-fatty-acid--[acyl-carrier-protein] ligase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Lipid metabolism	Fatty_acid_degradation	mbtM; long-chain-fatty-acid--[acyl-carrier-protein] ligase
K01910	K01910: [citrate (pro-3S)-lyase] ligase	0.000137032	0.0	0.000112408	8.45e-05	6.38e-05	5.2600000000000005e-05	2.42e-05	5.85e-05	5.2600000000000005e-05	6.670000000000001e-05	5.3500000000000006e-05	8.44e-05	9.590000000000001e-05	2.48e-05	7.3e-05	9.08e-05	0.0	9.2e-05	5.73e-05	7.42e-05	9.059999999999999e-05	0.00010873799999999999	5.920000000000001e-05	6.0599999999999996e-05	7.4e-05	2.68e-05	5.13e-05	4.28e-05	0.0	Environmental Information Processing	Signal transduction	Two-component_system	citC; [citrate (pro-3S)-lyase] ligase
K01911	K01911: O-succinylbenzoic acid--CoA ligase	0.00011260899999999999	0.0	0.000133811	8.06e-05	3.16e-05	0.00011786	1.95e-05	7.74e-05	4.49e-05	9.86e-05	4.47e-05	4.1700000000000004e-05	5.13e-05	6.23e-05	7.329999999999999e-05	0.000111875	0.0	9.2e-05	8.72e-05	0.000126114	0.00011455700000000001	9.53e-05	9.120000000000001e-05	8.62e-05	7.329999999999999e-05	4.51e-05	5.08e-05	0.000132765	0.000165201	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone_and_other_terpenoid-quinone_biosynthesis	menE; O-succinylbenzoic acid--CoA ligase
K01912	K01912: phenylacetate-CoA ligase	0.000330715	0.0	0.000527225	0.000572117	0.00026382900000000004	0.000259408	0.000295401	0.000607604	0.000646264	0.000497402	0.000527928	0.000379292	0.00031157200000000003	0.0006765660000000001	0.000515287	0.00044539199999999997	0.0	0.000242625	0.0007100769999999999	0.00045775300000000003	0.000537487	0.000632436	0.000329258	0.000470245	0.000511776	0.00038470400000000004	0.000400126	0.000555781	0.0	Metabolism	Amino acid metabolism	Phenylalanine_metabolism	paaK; phenylacetate-CoA ligase
K01913	K01913	3.229999999999999e-05	0.0	2.48e-05	2.08e-05	7.81e-06	0.0	1.7800000000000002e-05	1.0300000000000001e-05	1.9399999999999997e-05	1.4800000000000002e-05	1.21e-05	2.6700000000000002e-05	1.4599999999999999e-05	1.6e-05	3.13e-06	1.39e-05	0.0	0.0	8.73e-06	1.4599999999999999e-05	0.0	1.93e-05	1.3800000000000002e-05	1.9699999999999998e-05	1.36e-05	3.289999999999999e-05	3.2200000000000003e-05	0.0	5.8599999999999995e-05	None	None	None	None
K01914	K01914: aspartate--ammonia ligase	0.00040979199999999997	0.0	0.00040991800000000006	0.000422261	0.000517098	0.0005209030000000001	0.00035324099999999996	0.000452309	0.000525464	0.00041937800000000004	0.00056757	0.00046244900000000003	0.000409849	0.00047904800000000004	0.00048101400000000004	0.000517021	0.0	0.00035488800000000004	0.00041868900000000003	0.0005051330000000001	0.00033756199999999996	0.00046996099999999997	0.000470421	0.00039793900000000004	0.000428286	0.000353136	0.00042144	0.000379153	0.00040893900000000004	Metabolism	Amino acid metabolism	Alanine_aspartate_and_glutamate_metabolism	asnA; aspartate--ammonia ligase
K01915	K01915: glutamine synthetase	0.00110161	0.0	0.000882717	0.001045	0.000956264	0.0009647439999999999	0.000715044	0.00117483	0.00131866	0.00101798	0.00121929	0.00110912	0.00120741	0.00122057	0.00122966	0.00115239	0.0	0.000812065	0.00109976	0.0012151	0.00145438	0.0011125	0.00109653	0.00112271	0.00103195	0.00109261	0.00121848	0.00121134	0.00059439	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	glnA GLUL; glutamine synthetase
K01916	K01916: NAD+ synthase	0.00022011	0.0	0.00017713400000000002	0.000127842	0.00016852799999999998	0.000333042	0.000196662	0.000154602	0.000133072	0.000193682	0.00022255099999999998	0.000132485	0.00022758700000000001	0.000196923	0.000180916	0.000140569	0.0	0.000264735	0.000146955	5.99e-05	4.29e-05	7.75e-05	0.00011977	0.000105315	0.000158576	0.00013992399999999998	0.0	0.000100369	2.61e-06	Metabolism	Metabolism of cofactors and vitamins	Nicotinate_and_nicotinamide_metabolism	nadE; NAD+ synthase
K01917	K01917: glutathionylspermidine synthase	9.87e-05	0.0	4.18e-05	2.9199999999999998e-05	3.5799999999999996e-05	4.74e-05	9.13e-05	4.69e-06	2.08e-05	2.44e-05	0.0	1.9600000000000002e-05	0.0	0.0	8.97e-06	4.73e-06	0.0	0.00010367799999999999	1.98e-05	3.3799999999999995e-05	0.0	1.3500000000000001e-05	4.76e-06	2e-05	1.23e-05	3.5e-05	1.52e-05	9.45e-06	0.0	Metabolism	Metabolism of other amino acids	Glutathione_metabolism	E6.3.1.8; glutathionylspermidine synthase
K01918	K01918: pantoate--beta-alanine ligase	0.000382102	0.0	0.00033244	0.00037932	0.000309997	0.00034062599999999996	0.00025795099999999997	0.000302328	0.000334814	0.000352695	0.000286263	0.000303216	0.00033902199999999997	0.000321604	0.000310443	0.00038587800000000003	0.0	0.00039548400000000004	0.00028495	0.000320475	0.000490278	0.000275909	0.000333785	0.00037337599999999997	0.000366459	0.00034152699999999994	0.000504062	0.000402966	0.000474158	Metabolism	Metabolism of other amino acids	beta-Alanine_metabolism	panC; pantoate--beta-alanine ligase
K01919	K01919: glutamate--cysteine ligase	0.000126907	0.0	0.00011308700000000001	0.00017994700000000002	0.000124789	0.000145634	0.000159121	8.1e-05	8.39e-05	9.790000000000001e-05	8.04e-05	0.000118834	0.000154725	7.94e-05	4.210000000000001e-05	8.149999999999999e-05	0.0	0.000147821	0.00013581799999999998	6.63e-05	3.66e-05	6.4e-05	6.27e-05	9.8e-05	7.99e-05	0.00011172100000000001	4.13e-05	8.82e-05	8.93e-05	Metabolism	Metabolism of other amino acids	Glutathione_metabolism	gshA; glutamate--cysteine ligase
K01920	K01920: glutathione synthase	2.75e-05	0.0	2.0600000000000003e-05	2.34e-05	2.84e-05	1.47e-05	2.8999999999999997e-05	0.0	8.31e-06	6.17e-06	0.0	1.55e-05	0.0	6.61e-06	0.0	5.85e-06	0.0	5.11e-05	1.59e-05	1.64e-05	0.0	0.0	0.0	0.0	7.44e-06	2.9100000000000003e-05	0.0	0.0	0.0	Metabolism	Metabolism of other amino acids	Glutathione_metabolism	gshB GSS; glutathione synthase
K01921	K01921: D-alanine-D-alanine ligase	0.000720048	0.0	0.000783523	0.0008112530000000001	0.000909485	0.000721979	0.00066383	0.00084618	0.000827672	0.000751375	0.0009438480000000001	0.00077308	0.000812036	0.000900503	0.0008195419999999999	0.000781738	0.0	0.000646781	0.00089702	0.000717222	0.000974858	0.0007591989999999999	0.000810651	0.000905352	0.000732063	0.000674146	0.0007405010000000001	0.000878891	0.000906859	Metabolism	Metabolism of other amino acids	D-Alanine_metabolism	ddl; D-alanine-D-alanine ligase
K01922	K01922: phosphopantothenate-cysteine ligase	3.84e-05	0.0	5.5299999999999996e-05	7.929999999999999e-05	5.870000000000001e-05	6.1e-05	0.00016103799999999999	1.4999999999999999e-05	1.1400000000000001e-05	4.2499999999999996e-05	2.64e-05	2.97e-05	5.479999999999999e-05	7.170000000000001e-05	2.36e-05	2.35e-05	0.0	0.00017141299999999998	1.93e-05	1.1400000000000001e-05	4.6299999999999994e-05	3.570000000000001e-05	1.52e-05	2.6899999999999997e-05	2.07e-05	4.0600000000000004e-05	0.0	0.0	0.000296073	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	PPCS coaB; phosphopantothenate-cysteine ligase
K01923	K01923: phosphoribosylaminoimidazole-succinocarboxamide synthase	0.0007597589999999999	0.0	0.000647089	0.000811238	0.0008217910000000001	0.0008540819999999999	0.0006073280000000001	0.000855842	0.000918172	0.000792646	0.0008481239999999999	0.0008022439999999999	0.000912975	0.000851803	0.000787607	0.000824085	0.0	0.000781645	0.000846505	0.000791924	0.00118936	0.000760777	0.000710989	0.000870703	0.0007097710000000001	0.0007638219999999999	0.0007814810000000001	0.0008111460000000001	0.000572949	Metabolism	Nucleotide metabolism	Purine_metabolism	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase
K01924	K01924: UDP-N-acetylmuramate--alanine ligase	0.000600236	0.0	0.000536793	0.0005601180000000001	0.000539569	0.000502818	0.000545141	0.000611601	0.000596011	0.000546327	0.000659602	0.000542611	0.000563106	0.000629404	0.0006705789999999999	0.000593175	0.0	0.000604014	0.000582649	0.000556699	0.000812233	0.00047227900000000004	0.0006406059999999999	0.000582165	0.000620209	0.0005536240000000001	0.000737861	0.0007376889999999999	0.000733693	Metabolism	Metabolism of other amino acids	D-Glutamine_and_D-glutamate_metabolism	murC; UDP-N-acetylmuramate--alanine ligase
K01925	K01925: UDP-N-acetylmuramoylalanine--D-glutamate ligase	0.000516626	0.0	0.0005588619999999999	0.000539552	0.000509702	0.000559364	0.000537803	0.000644001	0.0005904819999999999	0.000537587	0.000617451	0.000549705	0.000566315	0.000539823	0.000729217	0.000568929	0.0	0.000446114	0.000571214	0.000526192	0.000837411	0.000529347	0.000569537	0.000603341	0.000601228	0.000465076	0.000694697	0.0007206339999999999	0.000604492	Metabolism	Metabolism of other amino acids	D-Glutamine_and_D-glutamate_metabolism	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase
K01926	K01926: AT-rich DNA-binding protein	0.000633001	0.0	0.000577587	0.000660801	0.000528205	0.000698014	0.00047443199999999995	0.0007376489999999999	0.00075373	0.000702495	0.000792985	0.0006770330000000001	0.000595536	0.000713517	0.000746233	0.000780933	0.0	0.000561118	0.000713486	0.0007536089999999999	0.0008127010000000001	0.000727168	0.0008167189999999999	0.0007618610000000001	0.000812271	0.0006933519999999999	0.000808351	0.000705805	0.000628389	None	None	None	None
K01928	K01928: UDP-N-acetylmuramoylalanyl-D-glutamate--2-6-diaminopimelate ligase	0.000572087	0.0	0.000685572	0.00065143	0.0006231580000000001	0.000740775	0.000656322	0.000739333	0.000662422	0.0006783830000000001	0.0007923460000000001	0.000686375	0.000675797	0.0007067439999999999	0.000783235	0.00067279	0.0	0.000635587	0.0006937180000000001	0.0007095480000000001	0.0008213989999999999	0.000587748	0.000712376	0.000701608	0.0007021039999999999	0.000620291	0.0008774239999999999	0.000923711	0.000281514	Metabolism	Amino acid metabolism	Lysine_biosynthesis	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--26-diaminopimelate ligase
K01929	K01929: UDP-N-acetylmuramoylalanyl-D-glutamyl-2-6-diaminopimelate--D-alanyl-	0.000495142	0.0	0.0005948759999999999	0.00056213	0.000490803	0.000488511	0.00042436300000000003	0.000621791	0.0006116240000000001	0.000599395	0.0005852580000000001	0.000533349	0.000491193	0.0005342480000000001	0.000678836	0.000585179	0.0	0.000466185	0.0005500009999999999	0.0005304330000000001	0.000688637	0.000476154	0.000625341	0.000539458	0.000566795	0.0005645159999999999	0.000625506	0.0007659380000000001	0.00113472	Metabolism	Amino acid metabolism	Lysine_biosynthesis	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
K01930	K01930: folylpolyglutamate synthase	5.94e-05	0.0	3.6099999999999997e-05	7.190000000000001e-05	4.0799999999999996e-05	4.24e-05	2.09e-05	3.85e-05	5.25e-05	2.6600000000000003e-05	5.0600000000000003e-05	5.550000000000001e-05	5.629999999999999e-05	3.229999999999999e-05	2.8000000000000003e-05	1.66e-05	0.0	0.0	4e-05	4.2e-05	0.000117489	4.3e-05	2.08e-05	3.78e-05	1.62e-05	3.14e-05	4.0600000000000004e-05	2.11e-05	0.0	Metabolism	Metabolism of cofactors and vitamins	Folate_biosynthesis	FPGS; folylpolyglutamate synthase
K01932	K01932	8.18e-05	0.0	6.709999999999999e-05	9.719999999999999e-05	5.42e-05	9.01e-05	9.259999999999999e-05	0.00010084200000000001	0.000127708	6.709999999999999e-05	0.000114575	0.00016138	5.1e-05	7.59e-05	8.58e-05	0.00011140799999999999	0.0	1.64e-05	8.71e-05	7.35e-05	0.000105716	7.020000000000001e-05	0.000113799	8.109999999999999e-05	8.32e-05	0.000207597	0.00015573	0.000141794	0.000274751	None	None	None	None
K01933	K01933: phosphoribosylformylglycinamidine cyclo-ligase	0.0006664269999999999	0.0	0.00066092	0.000594976	0.000617165	0.0007271280000000001	0.000559376	0.000618602	0.000800872	0.000548284	0.000648813	0.000588569	0.0005710509999999999	0.000615973	0.000577164	0.0007309619999999999	0.0	0.0005433430000000001	0.000624428	0.000616604	0.000720715	0.000620795	0.000558221	0.0005827709999999999	0.000620527	0.0006545030000000001	0.000549131	0.0005497880000000001	0.000196057	Metabolism	Nucleotide metabolism	Purine_metabolism	purM; phosphoribosylformylglycinamidine cyclo-ligase
K01934	K01934: 5-formyltetrahydrofolate cyclo-ligase	0.000603289	0.0	0.000569553	0.000611797	0.000530269	0.000625868	0.000611331	0.000637364	0.000511607	0.000632532	0.00048645	0.000580317	0.000558544	0.000551692	0.000485554	0.000596197	0.0	0.000480544	0.000572419	0.000530559	0.000509692	0.000644816	0.000568145	0.000547025	0.0006325290000000001	0.0005461859999999999	0.000490491	0.000463121	0.0	Metabolism	Metabolism of cofactors and vitamins	One_carbon_pool_by_folate	MTHFS; 5-formyltetrahydrofolate cyclo-ligase
K01935	K01935: dethiobiotin synthetase	0.000286044	0.0	0.000246998	0.00011370899999999999	0.000255229	0.00023926	0.000239659	0.000229946	0.000189803	0.000243207	0.000111405	0.000118514	0.000148472	0.000175525	0.000228168	0.00020705	0.0	0.000319585	0.00024597299999999997	0.000256842	0.000333435	0.00024050400000000003	0.00021741099999999998	0.000246471	0.000190404	0.000140469	0.00021642599999999998	0.000301635	0.000642805	Metabolism	Metabolism of cofactors and vitamins	Biotin_metabolism	bioD; dethiobiotin synthetase
K01937	K01937: CTP synthase	0.00047526599999999996	0.0	0.000565829	0.00051522	0.00047551	0.00044676199999999996	0.00044285	0.0006188330000000001	0.0006416519999999999	0.000520713	0.0006450809999999999	0.000538543	0.000539929	0.000555471	0.0006748710000000001	0.0005939340000000001	0.0	0.000677612	0.000579412	0.000482551	0.0007194430000000001	0.000495461	0.00058089	0.000558006	0.000578345	0.000553806	0.0007364919999999999	0.0007667710000000001	0.00112328	Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	pyrG CTPS; CTP synthase
K01938	K01938: formate--tetrahydrofolate ligase	0.000502296	0.0	0.000516264	0.000519854	0.00053504	0.000504241	0.00048144400000000003	0.000589375	0.0006108169999999999	0.00051698	0.000599907	0.000550502	0.000495753	0.0005321880000000001	0.000610262	0.000529672	0.0	0.00036363	0.000478102	0.000615993	0.000566795	0.00048109199999999997	0.000571798	0.000571494	0.000542273	0.000537745	0.00067566	0.000623382	0.000872787	Metabolism	Energy metabolism	Carbon_fixation_pathways_in_prokaryotes	fhs; formate--tetrahydrofolate ligase
K01939	K01939: adenylosuccinate synthase	0.000588295	0.0	0.000631215	0.000663565	0.000646635	0.0007284580000000001	0.0004920290000000001	0.000769348	0.0007817589999999999	0.000746455	0.000751582	0.000725615	0.000629692	0.000641698	0.000710338	0.000717393	0.0	0.00062909	0.000581787	0.000750019	0.00102183	0.000575336	0.00067215	0.000691636	0.000723601	0.000655764	0.00094452	0.000666756	0.0007850569999999999	Metabolism	Nucleotide metabolism	Purine_metabolism	purA ADSS; adenylosuccinate synthase
K01940	K01940: argininosuccinate synthase	0.000620815	0.0	0.000491844	0.000597822	0.000562868	0.000522034	0.0004957130000000001	0.000555594	0.000662758	0.000529898	0.000519222	0.000527415	0.000613893	0.0006247140000000001	0.0005809330000000001	0.0005646469999999999	0.0	0.000529136	0.000618201	0.000634707	0.000622766	0.000535139	0.000570504	0.000614561	0.000587986	0.000797548	0.000672443	0.000687427	0.000791273	Metabolism	Amino acid metabolism	Alanine_aspartate_and_glutamate_metabolism	argG ASS1; argininosuccinate synthase
K01941	K01941: urea carboxylase	1.4300000000000002e-05	0.0	4.5600000000000004e-05	1.53e-05	2.59e-05	1.1400000000000001e-05	3.04e-05	6.08e-06	1.1e-05	1.58e-05	3.42e-06	1.62e-05	3.5e-05	1.63e-05	2.2100000000000002e-05	2e-05	0.0	1.32e-05	1.4499999999999998e-05	4.31e-06	8.62e-06	2.36e-05	7.71e-06	1.23e-05	9.7e-06	2.68e-05	5.379999999999999e-05	1.22e-05	0.0	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E6.3.4.6; urea carboxylase
K01945	K01945: phosphoribosylamine--glycine ligase	0.00048044099999999996	0.0	0.000618945	0.000634538	0.000532519	0.0006699560000000001	0.000420484	0.000526367	0.000614928	0.000571708	0.000561783	0.000592212	0.0006241780000000001	0.00058117	0.000521662	0.000569011	0.0	0.000434282	0.0006355509999999999	0.0005940969999999999	0.000711397	0.000544174	0.000531338	0.000600514	0.000565582	0.000586491	0.000600033	0.00061073	0.0006146330000000001	Metabolism	Nucleotide metabolism	Purine_metabolism	purD; phosphoribosylamine--glycine ligase
K01947	K01947: biotin-[acetyl-CoA-carboxylase] ligase / type III pantothenate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115201	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	birA-coaX; biotin-[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase
K01948	K01948: carbamoyl-phosphate synthase (ammonia)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61e-06	1.73e-06	7.7e-06	0.0	0.0	0.0	1.43e-06	2.36e-06	3.64e-06	0.0	0.0	1.65e-06	8.56e-06	0.0	1.77e-06	6.13e-06	5.63e-06	3.09e-06	0.0	0.0	4.94e-06	0.0	Metabolism	Energy metabolism	Nitrogen_metabolism	CPS1; carbamoyl-phosphate synthase (ammonia)
K01950	K01950: NAD+ synthase (glutamine-hydrolysing)	0.000396295	0.0	0.000478358	0.000461549	0.000419741	0.00035034199999999996	0.00028388700000000003	0.0004945969999999999	0.00054678	0.00046066699999999995	0.000469687	0.00045396699999999994	0.00042849699999999996	0.000489019	0.0005533959999999999	0.000504216	0.0	0.000211557	0.000440623	0.000423745	0.000510964	0.000435275	0.000522276	0.000478675	0.000485132	0.000435259	0.000622873	0.000588503	0.000101518	Metabolism	Metabolism of cofactors and vitamins	Nicotinate_and_nicotinamide_metabolism	E6.3.5.1 NADSYN1 QNS1 nadE; NAD+ synthase (glutamine-hydrolysing)
K01951	K01951: GMP synthase (glutamine-hydrolysing)	0.0007584019999999999	0.0	0.000756323	0.000649435	0.000750892	0.0007255419999999999	0.00101873	0.000817418	0.00094718	0.000782287	0.000891895	0.000666	0.000916114	0.000884065	0.000840212	0.0008063310000000001	0.0	0.000758926	0.000799329	0.000651325	0.000892425	0.00072423	0.0007309980000000001	0.00074973	0.000616208	0.000728884	0.000787795	0.0008587089999999999	0.0006190869999999999	Metabolism	Nucleotide metabolism	Purine_metabolism	guaA GMPS; GMP synthase (glutamine-hydrolysing)
K01952	K01952: phosphoribosylformylglycinamidine synthase	0.000367927	0.0	0.000482581	0.000488826	0.000443074	0.0007465589999999999	0.000246284	0.00045260300000000004	0.000575463	0.000413656	0.00043196099999999997	0.00036913800000000003	0.000652903	0.000530924	0.000418256	0.000493211	0.0	0.000996919	0.00046498599999999997	0.000426968	0.000626908	0.00035607099999999996	0.000369432	0.00043343699999999995	0.00042134800000000005	0.000406546	0.000490666	0.00053054	0.00170357	Metabolism	Nucleotide metabolism	Purine_metabolism	purL PFAS; phosphoribosylformylglycinamidine synthase
