ID	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat
K07700	K07700: two-component system, CitB family, cit operon sensor histidine	2.36175e-05	0	4.07992e-05	1.3303e-05	2.38395e-05	8.1496e-06	1.60984e-05	0	4.60779e-06	3.42108e-06	0	1.30411e-05	0	0	0	3.36206e-06	0	4.29254e-05	8.99678e-06	4.53899e-06	0	0	0	0	1.29389e-05	1.60961e-05	0	1.29133e-05	0
K07703	K07703: two-component system, CitB family, response regulator DcuR	1.82389e-05	0	4.08018e-05	1.54904e-05	5.62635e-05	1.95045e-05	3.85283e-05	0	1.10279e-05	1.68848e-05	8.69278e-06	1.02737e-05	1.86978e-05	0	8.00533e-06	7.73696e-06	0	6.76327e-05	3.21709e-05	1.08632e-05	0	2.32646e-05	0	9.41053e-06	2.02943e-05	1.91812e-05	0	0	1.54119e-05
K07702	K07702: two-component system, CitB family, response regulator CitB	3.60538e-05	0	8.37228e-05	3.27629e-05	5.79819e-05	2.06265e-05	8.14889e-05	8.1424e-06	1.16622e-05	8.65868e-06	0	4.28112e-05	1.86151e-05	9.53758e-06	8.00533e-06	0	0	0.000105311	2.15286e-05	1.14881e-05	0	2.3962e-05	0	9.36889e-06	2.95045e-05	4.05601e-05	0	0	0.000108837
K07709	K07709: two-component system, NtrC family, sensor histidine kinase HydH	1.97377e-05	0	4.75155e-05	7.96174e-06	2.6805e-05	2.8034e-05	4.16945e-05	2.21966e-05	1.57615e-05	2.96856e-05	7.01289e-06	3.30248e-05	3.75693e-05	1.26246e-05	2.2439e-05	2.33485e-05	0	3.46129e-05	2.32641e-05	3.32595e-05	0	1.55214e-05	1.48595e-05	2.62362e-05	7.46774e-06	9.85757e-06	1.00594e-05	2.31297e-05	5.54017e-06
K07708	K07708: two-component system, NtrC family, nitrogen regulation sensor	1.22791e-05	0	3.68899e-05	3.09402e-05	2.5505e-05	1.31311e-05	2.59387e-05	5.07489e-06	7.42436e-06	1.08589e-05	5.64558e-06	2.74355e-05	0	0	1.04666e-05	1.03248e-05	0	4.59243e-05	1.40282e-05	2.17622e-05	0	0	1.52605e-05	5.83296e-06	6.62532e-06	1.32284e-05	0	0	0.000191615
K06885	K06885	0.000104281	0	0.000114631	7.67595e-05	4.62415e-05	9.41086e-05	0.000105347	0.000105244	2.51155e-05	0.000102131	6.22361e-05	1.0916e-05	8.79896e-05	8.27372e-05	5.99353e-05	8.91028e-05	0	0.000247053	0.000124645	6.71351e-05	0.000179979	6.98357e-05	5.87868e-05	6.51522e-05	5.56385e-05	5.39471e-05	5.82409e-05	8.99505e-05	0.000156222
K09934	K09934: hypothetical protein	5.35074e-05	0	1.50697e-05	1.71399e-05	2.07804e-05	2.15813e-05	4.26308e-05	0	1.22021e-05	9.05952e-06	0	1.13677e-05	1.94769e-05	0	0	0	0	3.74171e-05	1.16244e-05	0	0	0	0	0	0	0	0	0	0
K06215	K06215: pyridoxine biosynthesis protein	0.000334606	0	0.000242547	0.000304906	0.000391016	0.000303792	0.000306575	0.000234953	0.000270402	0.000263955	0.000246346	0.000383594	0.000480864	0.000284378	0.000230188	0.000246809	0	7.60759e-05	0.000252681	0.000301376	0.000211253	0.00025209	0.000212189	0.000266186	0.00023901	0.000312638	0.000339019	0.000305169	0.00046079
K06216	K06216: putative ribose uptake protein	0	0	1.10341e-05	0	3.03796e-05	0	0	0	0	0	0	0	0	0	0	6.24705e-06	0	8.21909e-05	3.40457e-05	0	0	0	0	0	0	0	0	0	0.000460199
K09937	K09937: hypothetical protein	6.60469e-05	0	9.86386e-05	5.60941e-05	0.000136017	7.06298e-05	0.000139519	0	4.05486e-05	5.97547e-05	0	7.44066e-05	0	0	0	0	0	0.000244912	3.80435e-05	0	0	0	0	0	3.56363e-05	6.97497e-05	0	0	0
K13749	K13749	0	0	0	0	0	0	0	0	0	0	0	2.03095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13745	K13745	0	0	6.44568e-06	0	8.88824e-06	0	0	3.53675e-06	0	0	0	4.98055e-06	0	0	0	0	0	1.60042e-05	4.9622e-06	0	0	0	0	0	4.65742e-06	0	0	0	1.37588e-06
K13746	K13746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60862e-05
K13747	K13747	0.000257709	0	0.00030958	0.000263161	0.000184502	0.0002131	0.00026094	0.000244055	0.000274386	0.000323119	0.000196765	0.000221107	0.000234898	0.000283841	0.000330602	0.000336128	0	0.000286652	0.000251037	0.000305669	0.000539861	0.000336888	0.000300518	0.000328213	0.00031051	0.000244212	0.000380874	0.000342268	0.000356907
K06211	K06211: HipB family transcriptional regulator, involved in the regulation of	3.10398e-05	0	3.08193e-05	1.75264e-05	2.1073e-05	2.18853e-05	2.16156e-05	1.59771e-05	2.13364e-05	1.62591e-05	1.82992e-05	1.87619e-05	0	1.28321e-05	1.06896e-05	0	0	3.79441e-05	1.31931e-05	1.84875e-05	0	2.41228e-05	0	9.72844e-06	1.2563e-05	2.19736e-05	0	1.0959e-05	0.00016132
K09932	K09932: hypothetical protein	0	0	1.79838e-05	0	2.47987e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.46525e-05	0	0	0	0	0	0	0	0	0	0	0
K09933	K09933: hypothetical protein	4.90435e-05	0	4.7262e-05	1.39706e-05	3.30839e-05	1.75908e-05	3.47481e-05	0	9.94588e-06	7.38436e-06	0	1.83598e-05	0	0	0	0	0	5.89565e-05	9.47499e-06	9.79737e-06	0	0	0	0	8.87545e-06	0	0	0	0.000251629
K02618	K02618: phenylacetic acid degradation protein	6.16561e-06	0	1.39601e-05	5.2365e-06	1.26975e-05	0	0	0	3.72794e-06	2.76783e-06	0	1.06421e-05	0	0	0	2.71133e-06	0	4.64605e-05	3.55144e-06	0	0	0	0	0	3.32673e-06	0	0	0	0
K02619	K02619: 4-amino-4-deoxychorismate lyase	0.000144337	0	0.000185954	0.000137178	8.34402e-05	0.00011312	7.12125e-05	0.000123837	0.000125373	0.000191491	8.92562e-05	0.000121372	0.000104985	0.000101696	0.000120767	0.000159276	0	0.000101116	0.000107588	0.000213649	0.000263725	0.000158896	0.000164481	0.000139549	0.00017453	6.89105e-05	0.00012206	0.000152212	2.00366e-05
K02968	K02968: small subunit ribosomal protein S20	0.00113838	0	0.00106679	0.00134811	0.00141179	0.00131337	0.00143372	0.001175	0.0012411	0.00123403	0.00152066	0.00131675	0.00128724	0.00119917	0.00128701	0.00122158	0	0.00123793	0.00150646	0.00124191	0.00122487	0.00167268	0.00144405	0.00146729	0.00150152	0.00120245	0.00152249	0.00119066	0
K02966	K02966: small subunit ribosomal protein S19e	0	0	0	0	0	0	0	0	1.81769e-05	1.34956e-05	1.43281e-05	0	2.90138e-05	1.4997e-05	1.2422e-05	1.27526e-05	0	0	3.46327e-05	0	0	0	0	0	1.62207e-05	0	0	2.54704e-05	0
K02967	K02967: small subunit ribosomal protein S2	0.000452639	0	0.000520895	0.000546145	0.000496755	0.00052396	0.000593204	0.000682368	0.000585436	0.000685172	0.000752383	0.000678294	0.000687137	0.000565581	0.000717367	0.000613976	0	0.000739799	0.000681442	0.000577135	0.000804117	0.000589283	0.000646644	0.000677009	0.000682728	0.000651872	0.000527658	0.00069127	0.000285205
K02616	K02616: phenylacetic acid degradation operon negative regulatory protein	1.37946e-05	0	6.24004e-05	3.54479e-05	2.8637e-05	1.49409e-05	0	5.8719e-06	2.52359e-05	1.24646e-05	0	1.56402e-05	0	0	5.77305e-06	0	0	5.15637e-05	2.40411e-05	1.66429e-05	0	8.65929e-06	5.96161e-06	2.03593e-05	3.00826e-05	1.47547e-05	0	1.18372e-05	0
K02965	K02965: small subunit ribosomal protein S19	0.00136804	0	0.00125961	0.00136671	0.00131594	0.0016172	0.00120186	0.00154565	0.00159286	0.00119647	0.00172885	0.00129406	0.00150899	0.00137269	0.0015642	0.00149443	0	0.00118706	0.00155272	0.00129435	0.00169007	0.00129255	0.00149174	0.00132711	0.0013835	0.00119816	0.00148576	0.00145895	0.000735641
K02962	K02962: small subunit ribosomal protein S17e	0	0	0	0	0	0	0	0	4.05486e-05	3.01055e-05	3.19627e-05	0	0	3.3455e-05	2.77107e-05	2.84482e-05	0	0	3.86288e-05	0	0	0	0	0	3.61846e-05	0	0	5.68187e-05	0
K02963	K02963: small subunit ribosomal protein S18	0.00160421	0	0.00127288	0.00153236	0.00144275	0.00162437	0.00145214	0.00166472	0.00158003	0.00139386	0.00190948	0.00164398	0.0015223	0.00167799	0.00154742	0.00152719	0	0.00154716	0.00164259	0.00122681	0.00192881	0.00158902	0.00161152	0.00151503	0.00173793	0.00153192	0.00166637	0.00157214	0.00085836
K02612	K02612: phenylacetic acid degradation protein	2.61023e-05	0	3.85269e-05	2.21689e-05	5.31265e-05	0	0	0	1.57824e-05	1.17177e-05	0	1.47031e-05	0	0	0	0	0	9.56595e-05	1.50351e-05	0	0	0	0	0	1.42545e-05	0	0	0	0
K02613	K02613: phenylacetic acid degradation NADH oxidoreductase	1.22446e-05	0	1.83646e-05	1.03995e-05	2.52166e-05	0	0	0	7.40353e-06	5.49678e-06	0	1.38531e-05	0	6.23086e-06	0	0	0	4.5405e-05	7.05301e-06	0	0	0	0	0	1.98763e-05	0	0	1.03742e-05	0
K03569	K03569: rod shape-determining protein MreB and related proteins	0.000942449	0	0.00088604	0.00104847	0.00081343	0.00106163	0.000486838	0.00105436	0.000975762	0.000893035	0.00111484	0.00109671	0.000861188	0.000940612	0.00116051	0.000928824	0	0.000453224	0.000856325	0.000995366	0.00120014	0.00087697	0.00117876	0.000974471	0.00100682	0.000939248	0.00123605	0.00103848	0.000596568
K03568	K03568: TldD protein	8.97823e-05	0	9.89304e-05	0.000100896	8.6455e-05	6.96507e-05	3.91657e-05	0.000154267	0.000138043	8.49649e-05	0.000177045	8.43385e-05	3.60416e-05	9.41074e-05	0.000120806	0.000120858	0	6.79242e-05	8.39134e-05	6.26456e-05	8.55632e-05	8.37032e-05	0.000127881	0.000116013	0.000117471	9.78013e-05	0.00018276	0.000114505	0.000561102
K03565	K03565: regulatory protein	0.000737019	0	0.000552309	0.00053847	0.000488472	0.000646368	0.000714702	0.000473394	0.000415289	0.000657835	0.000370022	0.000481605	0.000677008	0.000482401	0.000452807	0.000564889	0	0.000526919	0.00049104	0.000564078	0.000407202	0.000610377	0.000571408	0.00054297	0.000568379	0.000543444	0.000496236	0.000498244	0
K03564	K03564: peroxiredoxin Q/BCP	0.000534785	0	0.000380941	0.000285706	0.000603779	0.000309033	0.000423522	0.00036294	0.000236859	0.000456559	0.000339954	0.000156052	0.000662779	0.000532827	0.000347804	0.000502055	0	0.000584957	0.000572082	0.000406564	0.000479139	0.000647698	0.000460896	0.000557515	0.000475543	0.00038575	0.000504746	0.000346919	0.000865387
K03567	K03567: glycine cleavage system transcriptional repressor	4.84343e-05	0	3.61674e-05	2.05679e-05	4.98729e-05	2.58977e-05	5.11571e-05	0	2.90451e-05	2.13359e-05	1.12911e-05	2.72824e-05	0	0	9.84259e-06	1.0273e-05	0	8.9801e-05	1.39493e-05	0	0	1.44476e-05	0	1.17632e-05	1.30667e-05	2.17145e-05	0	0	0
K03566	K03566: LysR family transcriptional regulator, glycine cleavage system	4.26009e-05	0	0.000139695	2.25486e-05	0.000144402	3.1136e-05	3.02904e-05	0	8.66995e-06	1.28529e-05	0	7.16267e-05	0	0	0	0	0	0.000234888	8.25947e-06	8.48465e-06	0	8.85808e-06	1.23612e-05	0	4.82832e-05	4.48429e-05	0	0	0.000195216
K03561	K03561: biopolymer transport protein ExbB	0.00035967	0	0.000364172	0.000259734	7.46185e-05	0.000264008	0.00017383	0.000322459	0.000175837	0.000543766	0.000222569	3.72784e-05	7.47714e-05	0.000253866	0.000381772	0.000432968	0	0.000555817	0.000409723	0.000460057	0.000973359	0.000308671	0.000384515	0.000502779	0.000297241	0.000208289	0.000270951	0.000513026	0.00130424
K03560	K03560: biopolymer transport protein TolR	6.18342e-05	0	6.9424e-05	2.60719e-05	6.36707e-05	6.61248e-05	6.48469e-05	0	1.8561e-05	1.37807e-05	0	3.48303e-05	0	0	0	1.33031e-05	0	0.000114645	1.76822e-05	3.69623e-05	0	0	1.2237e-05	0	1.67999e-05	3.24189e-05	0	0	0.000501545
K03563	K03563: carbon storage regulator	0.000133195	0	0.000108502	0.000113123	7.48094e-05	0.000221042	0.000153471	9.84075e-05	4.39276e-05	0.000166417	0.000115421	7.45596e-05	5.84306e-05	9.01936e-05	0.000175116	0.000256472	0	0.000134702	0.000111595	0.000252418	0.000292107	0	0.000310004	0.000235263	0.000365419	0.000320587	0.000495128	0.000101887	0
K03562	K03562: biopolymer transport protein TolQ	5.66115e-05	0	2.81824e-05	1.60269e-05	3.8862e-05	4.05362e-05	3.98625e-05	7.8292e-06	2.26732e-05	2.53791e-05	1.74697e-05	1.06295e-05	0	0	7.6974e-06	2.15104e-05	0	6.99748e-05	1.08696e-05	4.47663e-05	0	2.38572e-05	1.32485e-05	1.91349e-05	1.01818e-05	3.98569e-05	0	1.57829e-05	0.000327749
K01709	K01709: CDP-glucose 4,6-dehydratase	0.000152717	0	9.65227e-05	0.000160075	8.57107e-05	6.17442e-05	2.3312e-05	0.000123965	8.4705e-05	0.000158822	0.000128775	0.000109667	6.74404e-05	0.000154227	0.000155994	0.000153308	0	2.25757e-05	0.000153753	0.000219597	0.000109406	0.000154064	0.000168065	0.00017737	0.000177683	0.000150947	0.000253341	0.000118997	0.00013116
K01708	K01708: galactarate dehydratase	1.68471e-05	0	5.71828e-05	2.86635e-05	4.40434e-05	2.72287e-05	3.55882e-05	1.07644e-05	1.53952e-05	4.58285e-05	1.1986e-05	2.3667e-05	2.40005e-05	1.68432e-05	1.0679e-05	3.6271e-05	0	7.78116e-05	3.94384e-05	4.55664e-05	0	5.82492e-05	2.18169e-05	4.14916e-05	1.84212e-05	3.61964e-05	0	2.904e-05	0.00011764
K01707	K01707: 5-dehydro-4-deoxyglucarate dehydratase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76451e-06
K01706	K01706: glucarate dehydratase	1.91608e-05	0	2.16724e-05	1.62734e-05	1.97299e-05	2.04904e-05	2.02379e-05	4.02645e-06	2.33256e-05	5.62202e-05	0	2.70542e-05	9.24615e-06	2.41536e-05	7.89932e-06	2.89803e-05	0	3.55256e-05	3.30469e-05	3.45066e-05	2.35253e-05	7.161e-05	1.65718e-05	2.38552e-05	2.59375e-05	4.13362e-05	0	1.64726e-05	0.000120152
K01705	K01705: homoaconitate hydratase	0	0	0	0	0	0	0	7.14866e-06	6.26047e-06	4.64812e-06	1.78391e-05	5.83234e-06	0	5.16525e-06	4.27838e-06	4.39224e-06	0	0	1.19281e-05	0	0	0	0	5.87933e-06	5.58669e-06	0	0	8.77248e-06	0
K01704	K01704: 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	0.000942622	0	0.000660269	0.000947458	0.000848198	0.000806595	0.000807488	0.000788417	0.000776296	0.000945463	0.000620596	0.000980798	0.000971163	0.000861802	0.000575595	0.000805768	0	0.000633115	0.000948488	0.000747806	0.000649521	0.00103772	0.000700202	0.000883609	0.000812022	0.000873052	0.00058928	0.000786735	0.000342573
K01703	K01703: 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	0.000678015	0	0.000654533	0.00064582	0.000490383	0.000664277	0.00050096	0.000540763	0.000640178	0.000552586	0.000493737	0.000622664	0.000670016	0.000603803	0.000491806	0.000561899	0	0.000581934	0.000524051	0.000648994	0.000648702	0.00059635	0.000577279	0.000578098	0.000586412	0.000614439	0.000774969	0.000655872	0.00073706
K01702	K01702: 3-isopropylmalate dehydratase	0	0	0	0	0	0	0	2.36087e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39694e-06	0	0	0	0	0	0
K09552	K09552: spastic paraplegia 7	0	0	4.24943e-06	5.58403e-06	5.85974e-06	0	0	9.93834e-06	1.13915e-05	2.55464e-06	5.84585e-06	6.90902e-06	2.19686e-05	1.2007e-05	4.70286e-06	2.78904e-06	0	0	7.06507e-06	0	1.37282e-05	1.41081e-05	2.42823e-06	1.65851e-05	6.61802e-06	0	0	1.03919e-05	0
K14164	K14164	3.97364e-06	0	6.22883e-06	3.37484e-06	0	4.24937e-06	0	3.34009e-06	7.20781e-06	0	7.57548e-06	2.2383e-06	1.1505e-05	6.14351e-06	3.46685e-06	1.68562e-06	0	0	2.28885e-06	2.36673e-06	0	7.66293e-06	0	1.93014e-06	2.14402e-06	0	6.03356e-06	7.1085e-06	0
K08149	K08149: MFS transporter, SP family, solute carrier family 2 (facilitated	0	0	0	0	0	0	0	2.9549e-06	0	0	0	0	0	3.50737e-06	5.81029e-06	6.01383e-06	0	0	4.04979e-06	0	1.6961e-05	0	3.00004e-06	3.4151e-06	0	0	9.60505e-06	0	0
K14161	K14161	0	0	0	0	0	0	0	0	0	0	0	0	1.64981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K14162	K14162	0	0	1.38472e-05	6.98635e-06	8.38247e-06	3.44821e-05	0	3.49959e-06	1.37147e-05	1.02117e-05	7.81436e-06	6.77828e-06	2.72531e-05	5.88774e-06	3.44068e-06	3.57899e-06	0	0	6.59344e-06	2.36889e-06	1.03096e-05	0	6.73813e-06	0	6.39999e-06	0	0	0	1.68167e-06
K08141	K08141: MFS transporter, SP family, general alpha glucoside:H+ symporter	0	0	0	0	0	0	0	0	0	0	0	0	6.8518e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05394	K05394: atrazine chlorohydrolase	0	0	0	0	0	0	0	0	0	4.43732e-06	0	0	0	4.4379e-06	7.76025e-06	1.68295e-05	0	0	5.69359e-06	0	0	0	4.23696e-06	4.80128e-06	0	0	0	0	0
K08147	K08147: MFS transporter, SP family, solute carrier family 2 (facilitated	0	0	0	0	8.74963e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.57546e-05	0	0	0	0	0	0	0	0	0	0	0
K05396	K05396: D-cysteine desulfhydrase	6.53668e-05	0	7.63876e-05	5.64702e-05	0.000134026	0.00010014	8.12525e-05	8.89941e-05	7.93613e-05	6.42431e-05	6.90686e-05	8.13013e-05	2.59691e-05	7.30538e-05	8.19487e-05	0.000106024	0	0.000192048	7.42068e-05	7.80574e-05	3.07479e-05	8.22866e-05	8.40444e-05	6.42561e-05	4.93184e-05	5.69147e-05	0	4.32206e-05	0.000205544
K08145	K08145: MFS transporter, SP family, solute carrier family 2 (facilitated	0	0	0	0	9.3903e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.69082e-05	0	0	0	0	0	0	0	0	0	0	0
K03709	K03709: DtxR family transcriptional regulator, Mn-dependent transcriptional	0.000256306	0	0.000319291	0.000534636	0.000292006	0.000479185	0.000753466	0.00040901	0.000420043	0.000391433	0.000604874	0.000517011	0.000526794	0.000485513	0.000434862	0.000379759	0	0.000340168	0.000417679	0.000332581	0.000191359	0.000478425	0.000364735	0.000513815	0.000406188	0.000328193	0.000274757	0.000314537	0.000306791
K03708	K03708: transcriptional regulator CtsR	0.000224847	0	0.000168675	9.53937e-05	0.000170603	0.000297115	0.000346442	0.000166329	0.000169969	0.000198546	0.000415578	0.00023828	0.000105925	0.000182464	0.000162964	0.000167431	0	0.000205365	0.00025918	0.000116335	0.000205758	0.000141584	0.000190531	0.000192716	0.000241957	0.000266953	0.000193112	0.000190388	0
K13143	K13143	3.04619e-06	0	0	0	0	3.25756e-06	0	0	0	1.36747e-06	0	1.71587e-06	0	1.51962e-06	0	0	0	0	0	1.81433e-06	0	0	0	1.47964e-06	0	0	0	0	0
K03701	K03701: excinuclease ABC subunit A	0.000727359	0	0.000776082	0.000719997	0.000615288	0.000598056	0.000432746	0.000814117	0.000828239	0.000699095	0.00078345	0.000718496	0.000683269	0.00079466	0.000827925	0.000766454	0	0.000726129	0.000711697	0.000676635	0.00110884	0.000674654	0.000812163	0.000654911	0.000730434	0.000612183	0.000945052	0.000985777	0.000960017
K03700	K03700: recombination protein U	0.000495866	0	0.000353538	0.000466112	0.00051025	0.000470097	0.000675524	0.000336395	0.000316839	0.000365216	0.000283044	0.000485188	0.000406809	0.000327939	0.000350974	0.000312062	0	0.000356254	0.000304	0.000322629	0.000110626	0.000460745	0.000426752	0.000365107	0.000326773	0.000468337	0.000388867	0.000278677	0
K03703	K03703: excinuclease ABC subunit C	0.000447923	0	0.000546299	0.00049557	0.000447939	0.000555492	0.000352227	0.00056935	0.000598386	0.000518839	0.000579287	0.000547596	0.000459617	0.000525212	0.000629306	0.000529465	0	0.000511291	0.000580488	0.000555823	0.000643408	0.000458579	0.000532174	0.000570245	0.000533914	0.000540734	0.000672843	0.000711117	0.000227828
K03702	K03702: excinuclease ABC subunit B	0.000556743	0	0.000513603	0.000528664	0.000444586	0.000474628	0.000368373	0.000586806	0.000574661	0.000510342	0.000653131	0.000523953	0.000538767	0.000536067	0.000630524	0.000496295	0	0.000478372	0.000482328	0.000504986	0.000729777	0.000418638	0.000575336	0.000495698	0.000490719	0.000513802	0.000609162	0.000695151	0.00100093
K03705	K03705: heat-inducible transcriptional repressor	0.00049023	0	0.000356177	0.000545108	0.000528701	0.000458342	0.000535992	0.000524228	0.000541429	0.000481534	0.000585618	0.000560657	0.000496463	0.000513753	0.000531166	0.000454553	0	0.000420289	0.000470227	0.000442399	0.000397972	0.000438532	0.000537178	0.000465493	0.000526008	0.000560784	0.000551127	0.000571769	0.00148033
K03704	K03704: cold shock protein (beta-ribbon, CspA family)	0.00205957	0	0.00171153	0.00178268	0.00286434	0.00185662	0.00240274	0.00152574	0.00149714	0.00151547	0.00124165	0.00155104	0.00185346	0.00167069	0.00122676	0.000992162	0	0.00383908	0.00177744	0.00125272	0.000628218	0.00181785	0.00145049	0.00147622	0.00138257	0.00180512	0.00097716	0.00147747	0
K03707	K03707: transcriptional activator TenA	0.000110853	0	0.00012978	0.000128319	0.000174816	0.000169056	0.000200643	3.95223e-05	9.33854e-05	8.57384e-05	6.34948e-05	0.000140416	0.00019414	0.000142102	0.000160193	0.000163802	0	0.000183469	5.63328e-05	0.000103746	0.000143197	9.3675e-05	0.000180357	0.000148325	0.000124701	0.000141219	0.000133417	0.000147293	0.00091356
K03706	K03706: transcriptional pleiotropic repressor	0.000367114	0	0.000298199	0.000354863	0.000396668	0.000286962	0.000385875	0.000266215	0.00030226	0.000306252	0.000206562	0.000309949	0.00040323	0.000290311	0.000221868	0.000205022	0	0.000153893	0.000181733	0.000358207	0.000161502	0.00031931	0.00028682	0.000290312	0.000270463	0.000366949	0.000455712	0.000140383	0.000258781
K12835	K12835	0	0	4.4774e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32794e-06	5.30004e-06	0	0	0	0	0
K12836	K12836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17846e-05	0	0	0	0	0	0	0	0	0	0	0
K12831	K12831	0	0	0	0	0	0	0	0	0	0	0	0	8.69215e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06289	K06289: spore germination protein AB	0	0	0	0	0	0	2.49546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06288	K06288: spore germination protein AA	9.08145e-06	0	0	0	0	0	0	7.66554e-06	5.49096e-06	0	4.32828e-06	5.11545e-06	0	0	0	0	0	0	0	0	0	0	7.75012e-06	0	0	0	0	7.69419e-06	0
K06283	K06283: putative DeoR family transcriptional regulator, stage III	0.000466685	0	0.000413824	0.000812519	0.00075139	0.000687014	0.000715165	0.000804773	0.000828408	0.000596618	0.000990683	0.0010269	0.000676534	0.000801403	0.000976218	0.000693265	0	8.9801e-05	0.000836931	0.000708047	0.000309104	0.000797402	0.00095999	0.000761962	0.000740296	0.000784508	0.000730687	0.000567172	0
K06282	K06282: hydrogenase small subunit	8.13323e-05	0	5.72866e-05	0.000104779	5.51956e-05	0.000106708	0.00012048	5.24734e-05	5.84107e-05	8.94752e-05	4.96393e-05	4.1337e-05	7.79134e-05	2.5628e-05	4.22809e-05	4.65845e-05	0	0.000109215	5.78569e-05	8.38689e-05	5.26457e-05	7.28356e-05	4.37186e-05	0.000115338	4.93656e-05	5.82689e-05	0	3.81708e-05	0
K06281	K06281: hydrogenase large subunit	6.11025e-05	0	6.92385e-05	6.50313e-05	3.99359e-05	9.75283e-05	8.50093e-05	5.37462e-05	6.26274e-05	6.0907e-05	3.76019e-05	4.50078e-05	6.96302e-05	3.93225e-05	3.1949e-05	7.23313e-05	0	5.32777e-05	6.53636e-05	6.87915e-05	5.39273e-05	8.82208e-05	2.32858e-05	7.45051e-05	4.2711e-05	7.4446e-05	0	9.26053e-05	6.89173e-05
K06287	K06287: septum formation protein	0.000740828	0	0.000811588	0.00076935	0.00070722	0.000745039	0.000519691	0.000851983	0.00087195	0.000849097	0.000879434	0.000835888	0.000748443	0.00073431	0.000786163	0.000874561	0	0.000671945	0.000876202	0.000856733	0.000754003	0.000794331	0.000886396	0.000916809	0.000830201	0.000735892	0.000749755	0.000673416	0.000347914
K06286	K06286: septation ring formation regulator	3.81861e-05	0	4.52322e-05	3.88479e-05	8.62811e-05	9.78538e-05	0.000160205	2.26358e-05	0	4.43575e-05	2.19346e-05	2.59074e-05	2.93431e-05	1.51409e-05	1.26793e-05	2.90755e-05	0	0.000140319	4.37858e-05	0	0	2.36589e-05	2.94214e-05	1.47877e-05	1.23873e-05	3.2238e-05	1.03748e-05	3.22842e-05	0
K06285	K06285: transcription attenuation protein (tryptophan RNA-binding attenuator	5.58858e-05	0	0	4.74642e-05	0	0	0.000118055	2.41058e-05	0	2.50879e-05	0	3.14797e-05	0	2.78791e-05	2.37e-05	7.23679e-05	0	0	3.21907e-05	3.32859e-05	0	7.0186e-05	7.21672e-05	5.50058e-05	3.01538e-05	0	7.63479e-05	4.85949e-05	0
K06284	K06284: transcriptional pleiotropic regulator of transition state genes	0.000217955	0	0.000198335	0.000182388	0.000386148	0.000113112	0.00033854	0.000386621	0.000688335	0.000313351	0.000490636	0.000426475	0.000309338	0.000590909	0.000467201	0.000481271	0	0	0.00058361	0.000320319	0	0.000631722	0.000642201	0.00064931	0.000261636	0.000505657	0.000141351	0.000449421	0
