Gene,NAME,Category,SuperPathway,SubPathway,KOAnnot,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1
K01103,K01103: fructose-26-bisphosphatase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PFKFB3; 6-phosphofructo-2-kinase / fructose-26-biphosphatase 3&#160;,0,1.64E-05,0,0,2.6E-05,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0,0,0
K02810,K02810: PTS system sucrose-specific IIC component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIC scrA; PTS system sucrose-specific IIC component,5.24E-05,0.000172783,0.000208083,0.00019179,0.000157902,0.000108762,0,0.000106844,7E-05,0,6.27E-05,0,0.000109744,7.54E-05,2.5E-05,0.000120751,5.34E-05,8.72E-05,0,0.000185364
K02818,K02818: PTS system trehalose-specific IIB component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Tre-EIIB treB; PTS system trehalose-specific IIB component,6.2E-05,0.000106978,6.02E-05,3.7E-05,0,0.000112244,0,4.24E-05,4.35E-05,5.03E-05,0,0,2.93E-05,8.44E-05,0,0,3.92E-05,9.23E-05,0,2.75E-05
K11517,K11517: (S)-2-hydroxy-acid oxidase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,HAO; (S)-2-hydroxy-acid oxidase,0,0,0,0,2.87E-05,0,0,0,0,6.01E-05,0,0,0,0,0,8.89E-05,0,0,0,3.47E-05
K10985,K10985: PTS system galactosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIIC agaC; PTS system galactosamine-specific IIC component,0,0,2.9E-05,0,0,3.34E-05,0,0,0,9.54E-05,0,0,0,0,4.38E-05,0,0,5.77E-05,0,0
K07248,K07248: glycolaldehyde dehydrogenase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,aldA; lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase,7.89E-05,6.97E-05,6.66E-05,0.000111985,8.71E-05,9.31E-05,6.36E-05,4.15E-05,0.00017097,0.000159447,6E-05,0,0.000115017,9.81E-05,0.000142839,6.85E-05,7.71E-05,0.000190791,0.000141698,2.7E-05
K07246,K07246: D-malate dehydrogenase (decarboxylating),Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,ttuC dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase,1.73E-05,3.68E-05,2.17E-05,0.000100657,2.88E-05,4.86E-05,0,0,0,0,0,0,0,0,0,0,2.59E-05,0,0,0
K06606,K06606: inosose isomerase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,iolI; 2-keto-myo-inositol isomerase,1.85E-05,7.33E-05,0,0,3.1E-05,5.89E-05,0,2.93E-05,3.02E-05,0,6.23E-05,0,0,3.46E-05,7.43E-05,0,3.33E-05,4.49E-05,0,0
K02438,K02438: glycogen operon protein GlgX,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treX glgX; glycogen operon protein,0.000264629,0.000117984,0.000314788,0.000114182,0.000270311,0.000220998,6.66E-05,0.000219029,0.00013035,0.000112914,0.000207166,0,0.000227977,0.000174005,0.000138002,0.000138571,9.18E-05,0.000240074,0.000268607,0.000136283
K02822,K02822: PTS system ascorbate-specific IIB component,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,PTS-Ula-EIIB ulaB sgaB; PTS system ascorbate-specific IIB component,0.000137706,0.000345988,7.52E-05,0,0.000102051,0,0,0,0,0.000247333,0,0,0,0,0,0,0,0.000147826,0,0
K11472,K11472: glycolate oxidase FAD binding subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glcE; glycolate oxidase FAD binding subunit,0,0,6.63E-05,0,0,5.09E-05,0,0,0,7.26E-05,0,0,0,0,0,0,0,0,0,0
K11473,K11473: glycolate oxidase iron-sulfur subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glcF; glycolate oxidase iron-sulfur subunit,0,4.66E-05,1.9E-05,0,0,2.19E-05,0,0,0,6.29E-05,0,0,0,0,0,8.02E-05,2.14E-05,7.5E-05,0,0
K00600,K00600: glycine hydroxymethyltransferase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glyA SHMT; glycine hydroxymethyltransferase,0.000821185,0.000538646,0.000588004,0.000586965,0.000723237,0.000655739,0.000832986,0.000588881,0.000530927,0.000485618,0.00071633,0,0.000621283,0.000527804,0.00059454,0.000697872,0.000682621,0.000460677,0.000805272,0.000946263
K00605,K00605: aminomethyltransferase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvT AMT; aminomethyltransferase,0.000485854,0.000422551,0.00017006,0.000443558,0.000317588,0.000389708,0.000460338,0.000108711,0.000338925,0.000421084,0.000342097,0,0.00034071,0.000322523,0.000471235,0.000180848,0.000279849,0.000250415,0.000310779,0.000213134
K07026,K07026: mannosyl-3-phosphoglycerate phosphatase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase,0,2.46E-05,2.86E-05,0,3.34E-05,6.11E-05,0,0,0,0.000188009,0,0,0,0,0,0,0,5.62E-05,0,0
K00048,K00048: lactaldehyde reductase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,fucO; lactaldehyde reductase,0.000688525,0.000383422,0.000566901,0.000420787,0.000741524,0.000581667,0.000515329,0.000597529,0.000427593,0.000397879,0.000474062,0,0.000753701,0.000398191,0.000386922,0.000769645,0.000432461,0.000476648,0.00047188,0.000640454
K00043,K00043: 4-hydroxybutyrate dehydrogenase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,gbd; 4-hydroxybutyrate dehydrogenase,1.69E-05,8.97E-05,0.000104125,0,2.83E-05,7.19E-05,4.1E-05,2.67E-05,2.75E-05,0,2.57E-05,0,0,0,0,0,9.85E-05,8.21E-05,0,3.47E-05
K00042,K00042: 2-hydroxy-3-oxopropionate reductase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,garR glxR; 2-hydroxy-3-oxopropionate reductase,0.000149115,8.95E-05,0.00015624,0.000120899,0.000144364,0.000152943,0,0.000136235,3.5E-05,8.44E-05,3.28E-05,0,9.39E-05,4.04E-05,7.74E-05,0.000443165,6.3E-05,0.000156611,7.75E-05,0.000177869
K00041,K00041: tagaturonate reductase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,uxaB; tagaturonate reductase,0.000281432,0.000287711,0.000237823,0.000370291,0.000236987,0.000364351,0.000313951,0.000384844,0.000400514,0.000210606,0.000295938,0,0.000253515,0.000241821,0.000283667,0.000136674,0.000283195,0.000279242,0.00027874,0.000289632
K00040,K00040: fructuronate reductase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,uxuB; fructuronate reductase,0.000166062,0.00026555,0.000217461,0.000133657,0.000182061,0.000187762,8.49E-05,0.000258589,0.000209354,0.000204407,5.32E-05,0,0.000307013,0.000217681,0.000127373,6.07E-05,0.000172407,0.000261154,0.000126601,0.000144121
K00045,K00045: mannitol 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E1.1.1.67 mtlK; mannitol 2-dehydrogenase,1.27E-05,1.35E-05,0,3.65E-05,6.35E-05,1.8E-05,6.15E-05,2E-05,2.07E-05,5.19E-05,5.74E-05,0,2.78E-05,2.37E-05,2.3E-05,0,3.73E-05,3.08E-05,0,2.6E-05
K07806,K07806: UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,arnB pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase,4.83E-05,1.76E-05,1.88E-05,0,5.48E-05,6.67E-05,0,0,0,0.00013391,0,0,0,5.92E-05,0,0,0,4.03E-05,0,0
K06152,K06152: gluconate 2-dehydrogenase gamma chain,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E1.1.99.3G; gluconate 2-dehydrogenase gamma chain,0,5.7E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130412,3.64E-05,0,0,0
K06151,K06151: gluconate 2-dehydrogenase alpha chain,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E1.1.99.3A; gluconate 2-dehydrogenase alpha chain,0,3.38E-05,0,0,1.83E-05,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0
K00135,K00135: succinate-semialdehyde dehydrogenase (NADP+),Metabolism,Carbohydrate metabolism,Butanoate_metabolism,gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase,4.11E-05,0.000112836,3.18E-05,0,4.3E-05,5.5E-05,3.03E-05,0,0,5.26E-05,0,0,0,0,0,6.78E-05,0,9.62E-05,0,0
K00134,K00134: glyceraldehyde 3-phosphate dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,GAPDH gapA; glyceraldehyde 3-phosphate dehydrogenase,0.000838627,0.00103345,0.000524746,0.000635339,0.000447611,0.000682611,0.000907832,0.000493704,0.000699131,0.00075071,0.000619524,0,0.000891568,0.000867605,0.000843939,0.000870138,0.000784923,0.000675548,0.00078346,0.00096303
K00132,K00132: acetaldehyde dehydrogenase (acetylating),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.2.1.10; acetaldehyde dehydrogenase (acetylating),0,3.98E-05,7.72E-05,0,0,3.47E-05,0,0,2.08E-05,0,1.88E-05,0,0,0,0,0,3.62E-05,2.93E-05,0,0
K01958,K01958,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,PC pyc; pyruvate carboxylase,3.84E-05,0.000109108,8.08E-05,0.000125049,2.75E-05,0.000155182,3.99E-05,0.000120938,0.000106605,0.000111344,0.000132172,0,7.17E-05,4.84E-05,4.97E-05,0.00017108,0.000111026,0.000105033,1.97E-05,9.96E-05
K00423,K00423: L-ascorbate oxidase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,E1.10.3.3; L-ascorbate oxidase,1.06E-05,1.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01896,K01896: medium-chain acyl-CoA synthetase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ACSM; medium-chain acyl-CoA synthetase,2.1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01176,K01176: alpha-amylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.1 amyA malS; alpha-amylase,0.000388568,0.000278935,0.000182046,0.000216906,0.000236523,0.000264806,0.000483763,0.000115078,0.000131469,0.000603962,0.000298321,0,0.000300329,0.000157618,0.000364454,0.000222734,0.000180259,0.000211547,0.000201948,0.000178504
K01178,K01178: glucoamylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.3; glucoamylase,1.89E-05,1.01E-05,2.34E-05,2.7E-05,3.17E-05,4.03E-05,4.58E-05,2.99E-05,4.63E-05,3.84E-05,5.76E-05,0,2.07E-05,1.77E-05,3.44E-05,0,1.39E-05,4.59E-05,3.4E-05,3.89E-05
K01179,K01179: endoglucanase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.4; endoglucanase,0.000526735,0.000250579,0.00072125,0.000361034,0.000180916,0.000375966,0.000501301,0.00022148,0.000361603,0.000617003,0.000339442,0,0.000267968,0.000238465,0.00049955,0.000168728,0.000385315,0.000426995,0.000443307,0.000582237
K01682,K01682: aconitate hydratase 2,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase,7.25E-06,4.45E-05,1.72E-05,0,2.28E-05,1.98E-05,0,0,0,0.000117541,1.11E-05,0,0,0,0,0,0,6.92E-05,0,0
K01771,K01771: 1-phosphatidylinositol phosphodiesterase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,E4.6.1.13 plc; 1-phosphatidylinositol phosphodiesterase,1.82E-05,1.93E-05,4.49E-05,0.0001081,0,7.96E-05,9.17E-05,0,5.93E-05,7.38E-05,5.76E-05,0,8.29E-05,7.07E-05,6.88E-05,0.000189759,5.34E-05,0,6.54E-05,7.78E-05
K01900,K01900: succinyl-CoA synthetase beta subunit,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,LSC2; succinyl-CoA synthetase beta subunit,1.34E-05,0,1.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0
K02777,K02777: PTS system glucose-specific IIA component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIA crr; PTS system glucose-specific IIA component,4.77E-05,0.000151131,0.000199384,0.000219649,0.000250049,5.37E-05,0,6.16E-05,6.35E-05,0,0.000117931,0,0,8.69E-05,0,0,1.28E-05,0.000184002,0.000136736,9.95E-05
K02775,K02775: PTS system galactitol-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gat-EIIC gatC; PTS system galactitol-specific IIC component,9.44E-05,0.000234946,0.000153276,0.000194101,0.000160656,0.000153921,0.000325929,0.000152462,0.000221721,0.000550526,0.000245069,0,0.000235961,0.000179146,0.000146981,0.000492333,0.000158431,0.000271203,0.00014535,0.000253053
K02773,K02773: PTS system galactitol-specific IIA component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gat-EIIA gatA; PTS system galactitol-specific IIA component,0,4.33E-05,0.00014642,0,0,5.94E-05,0,0,0,0.000418482,0,0,0,0,0,0,0,0.000446322,0,0
K02771,K02771: PTS system fructose-specific IID component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Fru1-EIID levG; PTS system fructose-specific IID component,2.26E-05,0,0,6.56E-05,3.81E-05,0,0,0,3.71E-05,0,3.46E-05,0,0,0,0,0,0,0,0,0
K02770,K02770: PTS system fructose-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIC fruA; PTS system fructose-specific IIC component,0.000346615,0.000326113,0.000373571,0.000202044,0.000252092,0.000151908,2.45E-05,0.000407602,0.000159751,0.000337968,0.000145581,0,0.00034369,0.000240044,0.000173038,0.000460397,0.000136173,0.000288816,0.000296869,0.000270407
K02779,K02779: PTS system glucose-specific IIC component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIC ptsG; PTS system glucose-specific IIC component,8.06E-05,0.000143352,0.000116995,0.000286726,7.6E-05,6.84E-05,0,7.34E-05,3.7E-05,0.000308192,3.46E-05,0,0,0.000103452,4.59E-05,0.000133118,1.28E-05,0.000119734,4.39E-05,6.45E-05
K02778,K02778: PTS system glucose-specific IIB component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIB ptsG; PTS system glucose-specific IIB component,0.000141015,0.000207511,0.000116995,0.000286726,7.6E-05,0.000154027,0,7.34E-05,3.7E-05,0.000308192,3.46E-05,0,0,0.000103452,4.59E-05,0.000133118,1.28E-05,0.000119734,4.39E-05,6.45E-05
K01601,K01601: ribulose-bisphosphate carboxylase large chain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,rbcL; ribulose-bisphosphate carboxylase large chain,2.62E-05,5.29E-05,6.01E-05,4.54E-05,0,0,0,5.02E-05,0,0,0,0,3.48E-05,0,0,8.29E-05,2.49E-05,3.85E-05,5.71E-05,0
K01608,K01608: tartronate-semialdehyde synthase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcl; tartronate-semialdehyde synthase,2.11E-05,1.07E-05,5.21E-05,0,1.69E-05,4.47E-05,2.55E-05,0,1.71E-05,8.36E-05,0,0,0,0,0,0,0,9.99E-05,3.78E-05,0
K01681,K01681: aconitate hydratase 1,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,ACO acnA; aconitate hydratase,0.00069055,0.000459977,0.000484482,0.00060187,0.00052816,0.00050418,0.000337495,0.000433425,0.000545834,0.000466902,0.000460737,0,0.000457885,0.000462932,0.000357477,0.000602671,0.000555091,0.000455058,0.000552399,0.000553757
K02804,K02804: PTS system N-acetylglucosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIC nagE; PTS system N-acetylglucosamine-specific IIC component,0.000135761,0.000131804,0.000238361,0.000216196,0.000170813,0.000150414,6.05E-05,0.000274787,0.000122084,8.89E-05,0.000132157,0,0.000244672,0.000141497,0.000114189,0.000393801,0.000146396,0.000107118,0.000137086,0.000179798
K02803,K02803: PTS system N-acetylglucosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIB nagE; PTS system N-acetylglucosamine-specific IIB component,0.000135761,0.000131804,0.000238361,0.000216196,0.000170813,0.000150414,6.05E-05,0.000274787,0.000122084,8.89E-05,0.000254619,0,0.000244672,0.000141497,0.000114189,0.000393801,0.000146396,0.000107118,0.000137086,0.000179798
K02802,K02802: PTS system N-acetylglucosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIA nagE; PTS system N-acetylglucosamine-specific IIA component,9.4E-06,9.99E-06,3.46E-05,0,0,2.67E-05,0,0,0,3.81E-05,0,0,0,0,0,0,0,4.56E-05,0,0
K02808,K02808: PTS system sucrose-specific IIA component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIA scrA; PTS system sucrose-specific IIA component,0,0,6E-05,0,0,1.35E-05,0,0,4.75E-05,0,4.25E-05,0,2.07E-05,0,0,4.97E-05,1.4E-05,2.31E-05,0,1.96E-05
K00066,K00066: GDP-mannose 6-dehydrogenase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,algD; GDP-mannose 6-dehydrogenase,4.34E-05,3.05E-05,0,4.11E-05,2.41E-05,2.04E-05,3.48E-05,4.59E-05,4.64E-05,0,4.42E-05,0,0,2.69E-05,2.61E-05,0,0,0,0,2.96E-05
K03737,K03737: putative pyruvate-flavodoxin oxidoreductase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,por nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase,0.000663951,0.000536351,0.000255424,0.000546911,0.000346804,0.000655517,0.000500949,0.000436719,0.000596717,0.000431046,0.000517387,0,0.000406306,0.000435472,0.000423191,0.000636852,0.000474518,0.000489122,0.000647713,0.000718813
K03738,K03738: aldehyde:ferredoxin oxidoreductase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,aor; aldehyde:ferredoxin oxidoreductase,1.99E-05,5.3E-05,4.24E-05,3.27E-05,5.33E-05,7.4E-05,0,7.99E-05,1.87E-05,0.000129214,4.58E-05,0,7.14E-05,3.81E-05,0,0,8.85E-05,0.000105013,0.000137087,4.2E-05
K07250,K07250: (S)-3-amino-2-methylpropionate transaminase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase,0,4.59E-05,3.53E-05,0,0,6.25E-05,0,0,0,0,2.19E-05,0,0,0,0,0,0,0,0,2.86E-05
K01679,K01679: fumarate hydratase class II,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,E4.2.1.2B fumC; fumarate hydratase class II,0.000188846,9.72E-05,0.000213285,0.000114463,8.96E-05,0.000134183,9.76E-05,0.000150128,0.000130687,0.000211064,0.000144197,0,2.95E-05,0.000126474,0.000141924,0.000141059,0.000119356,0.00016216,0,5.58E-05
K12660,K12660: 2-dehydro-3-deoxy-L-rhamnonate aldolase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,rhmA; 2-dehydro-3-deoxy-L-rhamnonate aldolase,0,7.2E-05,5.8E-05,0,0,0,0,0,0,9.16E-05,0,0,0,0,0,0,0,0,0,0
K12661,K12661: L-rhamnonate dehydratase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,LRA3 yfaW; L-rhamnonate dehydratase,0,1.56E-05,3.62E-05,0,0,0,0,0,0,0.000119044,0,0,0,0,0,0,0,3.56E-05,0,0
K00692,K00692: levansucrase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,sacB; levansucrase,0,0,0,2.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00693,K00693: glycogen(starch) synthase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,GYS; glycogen(starch) synthase,3.09E-05,4.65E-05,1.07E-05,8.71E-05,7.28E-05,6.17E-05,8.89E-05,6.87E-05,8.6E-05,0,2.65E-05,0,7.61E-05,8.49E-05,0.000114084,4.53E-05,4.48E-05,4.22E-05,3.12E-05,5.36E-05
K00634,K00634: phosphate butyryltransferase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ptb; phosphate butyryltransferase,0.000430658,0.000302247,9.29E-05,0.000116389,0.000170688,0.000281153,0.000196585,0.000192032,0.000300286,0.000253066,0.00031254,0,0.000224266,0.00015235,0.000220089,0.000108389,0.000149291,9.89E-05,0.000149167,0.000170642
K02788,K02788: PTS system lactose-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Lac-EIIC lacE; PTS system lactose-specific IIC component,0,0,0,3.16E-05,3.73E-05,0,0,1.77E-05,0,0,0,0,2.45E-05,0,2.04E-05,0,3.17E-05,0,0,0
K00694,K00694: cellulose synthase (UDP-forming),Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,bcsA; cellulose synthase (UDP-forming),2.46E-05,6.91E-05,9.97E-05,2.02E-05,6.03E-05,5.51E-05,0,1.16E-05,1.9E-05,9.21E-05,1.36E-05,0,1.21E-05,2.75E-05,1E-05,0.000113577,3.91E-05,8.23E-05,3.07E-05,5.1E-05
K11263,K11263: acetyl/propionyl carboxylase subunit alpha,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,bccA; acetyl-/propionyl-CoA carboxylase biotin carboxylase biotin carboxyl carrier protein,1.07E-05,1.14E-05,0,0,0,0,0,1.5E-05,0,0,3.08E-05,0,0,0,0,0,5.81E-05,4.72E-05,0,4.07E-05
K11264,K11264: methylmalonyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,mmcD; methylmalonyl-CoA decarboxylase,0,2.43E-05,0,0,7.64E-05,3.24E-05,0,0,0,0,0,0,0,0,4.15E-05,0,0,0,0,0
K00700,K00700: 14-alpha-glucan branching enzyme,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,glgB; 14-alpha-glucan branching enzyme,0.00102698,0.000650178,0.00054907,0.000597141,0.000647527,0.000724943,0.000706965,0.000888391,0.000751597,0.000556471,0.000699354,0,0.000695925,0.000727884,0.000524034,0.000520411,0.000736482,0.000496481,0.000689151,0.000819917
K00702,K00702: cellobiose phosphorylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.20; cellobiose phosphorylase,0.000286519,9.05E-05,0.000238677,0.00017674,0.00015553,0.000164747,3.75E-05,0.000256857,0.000151349,3.14E-05,0.000176672,0,0.000220204,0.000231348,0.000112446,0,0.000147732,3.75E-05,0.000278193,0.000270283
K00703,K00703: starch synthase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.21 glgA; starch synthase,0.00080781,0.000719975,0.000602207,0.000674743,0.000754761,0.000666181,0.000748132,0.000785652,0.000795253,0.000427836,0.000720394,0,0.000802939,0.000564469,0.000943674,0.000858686,0.000573334,0.000636052,0.000705273,0.000836201
K00705,K00705: 4-alpha-glucanotransferase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,malQ; 4-alpha-glucanotransferase,0.00112809,0.000714075,0.000655769,0.000702366,0.00101519,0.000728058,0.000888002,0.00118253,0.000983004,0.000653461,0.000803925,0,0.00102639,0.000851063,0.000718078,0.000951689,0.000930003,0.000870862,0.00115178,0.000903808
K00090,K00090: gluconate 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E1.1.1.215; gluconate 2-dehydrogenase,1.94E-05,6.13E-05,2.38E-05,0,3.24E-05,2.72E-05,4.69E-05,0,0,0.000156296,0,0,0,0,0,0,0,4.64E-05,0,0
K00094,K00094: galactitol-1-phosphate 5-dehydrogenase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E1.1.1.251 gatD; galactitol-1-phosphate 5-dehydrogenase,0,1.93E-05,4.48E-05,0,2.99E-05,2.57E-05,0,0,2.96E-05,0.000147044,0,0,0,0,0,0,5.31E-05,0.000131268,0,3.72E-05
K00140,K00140: methylmalonate-semialdehyde dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,mmsA iolA ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase,7.52E-05,5.25E-05,3.08E-05,0,0.000104527,1.68E-05,0,0,0,0,3.86E-05,0,0,0,0,0,5.54E-05,0,0,0
K00382,K00382: dihydrolipoamide dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,DLD lpd pdhD; dihydrolipoamide dehydrogenase,0.000726048,0.000684771,0.000407396,0.000543142,0.000459253,0.000582339,0.00109453,0.000369604,0.000566938,0.000999952,0.000728204,0,0.000514721,0.000431868,0.000750643,0.000635909,0.000648959,0.000656136,0.00040127,0.000451349
K00895,K00895: pyrophosphate--fructose-6-phosphate 1-phosphotransferase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E2.7.1.90 pfk; pyrophosphate--fructose-6-phosphate 1-phosphotransferase,0.000170833,0.000176608,5.65E-05,0.000228339,0.000309578,0.000146288,0.000220919,9.05E-05,0.000352731,0.000473681,0.000318442,0,0.000224803,0.000234694,0.000207006,0.000358395,0.000250439,0.000138026,0.000123587,0.000169836
K02079,K02079: N-acetylgalactosamine-6-phosphate deacetylase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,agaA; N-acetylgalactosamine-6-phosphate deacetylase,0,0,6.06E-05,0,2.79E-05,2.32E-05,0,0,0,0.000200257,0,0,0,0,0,0,0,3.97E-05,0,0
K00965,K00965: UDPglucose--hexose-1-phosphate uridylyltransferase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,galT GALT; UDPglucose--hexose-1-phosphate uridylyltransferase,0.00045065,0.000208152,0.000339136,0.000191467,0.00016217,0.00013954,0.000116701,0.000471639,0.000180126,6.6E-05,0.000248127,0,0.000269244,0.000295128,0.000112398,0.000192176,0.000253158,0.000355505,0.00035386,0.000352587
K00966,K00966: mannose-1-phosphate guanylyltransferase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,GMPP; mannose-1-phosphate guanylyltransferase,0.000367818,0.00027364,0.000165664,0.000290154,0.000300253,0.000367598,0.000405207,0.000254989,0.000507737,0.000218745,0.000375263,0,0.000470906,0.000516555,0.000481613,0.000172297,0.000373526,0.000246575,0.000182684,0.000104405
