	Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
340	K00371	K00371: nitrate reductase 1 beta subunit	0.0	0.0	0.0	0.0	0.00010462899999999999	0.000106311	0.0	3.9399999999999995e-05	3.35e-05	2.7699999999999996e-05	7.92e-05	0.0	0.000247483	1.7100000000000002e-05	0.0	0.0	2.46e-05	0.0	6.86e-05	0.0	0.00023866	4.7e-05	0.0	0.000131554	Metabolism	Energy metabolism	Nitrogen_metabolism	narH; nitrate reductase beta subunit
341	K00370	K00370: nitrate reductase 1 alpha subunit	0.0	0.0	6.72e-06	1.0199999999999999e-05	8.149999999999999e-05	7.45e-05	0.0	8.44e-06	4.95e-05	2.46e-05	8.88e-05	1.73e-05	0.00016290399999999998	3.09e-05	0.0	0.0	0.0	1.87e-05	0.00018908	5.94e-05	0.000134884	0.0	0.0	0.000231845	Metabolism	Energy metabolism	Nitrogen_metabolism	narG; nitrate reductase alpha subunit
342	K00373	K00373: nitrate reductase 1 delta subunit	0.0	0.0	0.0	0.0	0.000143318	0.000154201	0.0	4.45e-05	3.77e-05	0.0	9.9e-05	0.0	0.000215893	0.0	0.0	5.3200000000000006e-05	0.0	0.0	0.0	3.86e-05	0.000152023	0.0	0.0	0.0	Metabolism	Energy metabolism	Nitrogen_metabolism	narJ; nitrate reductase delta subunit
343	K00372	K00372: nitrate reductase catalytic subunit	0.0	0.0	0.0	0.0	3.76e-05	1.11e-05	0.0	0.0	0.0	0.0	0.0	1.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.73e-05	1.3300000000000001e-05	0.0	0.0	0.0	0.000146221	Metabolism	Energy metabolism	Nitrogen_metabolism	nasA; assimilatory nitrate reductase catalytic subunit
344	K01358	K01358: ATP-dependent Clp protease protease subunit	0.00181491	0.00224045	0.000942545	0.00130214	0.00078919	0.00110358	0.00113269	0.000919545	0.0009919780000000001	0.0009545039999999999	0.00108579	0.00104225	0.0008417419999999999	0.00111308	0.0	0.00101844	0.00091851	0.00102776	0.0013187000000000001	0.00114311	0.00102446	0.00127979	0.00150535	0.00169242	Cellular Processes	Cell growth and death	Cell_cycle_-_Caulobacter	clpP CLPP; ATP-dependent Clp protease protease subunit
345	K00194	K00194: carbon-monoxide dehydrogenase delta subunit	0.0005635319999999999	0.000251647	2.5300000000000002e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.32e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.6700000000000004e-05	0.0	5.870000000000001e-05	0.0	0.0	0.0	0.0	Metabolism	Energy metabolism	Carbon_fixation_pathways_in_prokaryotes	cdhD acsD; acetyl-CoA decarbonylase/synthase complex subunit delta
346	K00197	K00197: carbon-monoxide dehydrogenase gamma subunit	0.00038889999999999997	0.000352763	1.88e-05	4.1700000000000004e-05	0.0	0.0	0.0	4.6200000000000005e-05	0.0	0.0	4.429999999999999e-05	0.0	0.0	2.1e-05	0.0	0.0	0.0	0.0	0.0	4.05e-05	0.0	0.0	0.0	0.0	Metabolism	Energy metabolism	Carbon_fixation_pathways_in_prokaryotes	cdhE acsC; acetyl-CoA decarbonylase/synthase complex subunit gamma
347	K09163	K09163: hypothetical protein	0.0	0.000360811	0.000138082	0.000343626	0.00015167700000000002	0.000279618	0.000164001	4.8e-05	0.000122018	0.00020631099999999998	0.00036339699999999995	0.00023396	0.00011686	0.00013105	0.0	0.000188758	5.01e-05	0.000205739	0.0	0.00020209200000000002	0.00020921400000000002	0.000206513	0.00029115099999999996	0.0	None	None	None	None
348	K09162	K09162: hypothetical protein	0.0	0.0	0.0	0.0	8.149999999999999e-05	6.37e-05	0.0	0.0	0.0	0.0	4.0799999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026941	0.0	6.27e-05	0.0	0.0	0.0	None	None	None	None
349	K09161	K09161: hypothetical protein	0.0	0.0	0.0	3.5100000000000006e-05	0.0	9.41e-05	0.0	6.409999999999999e-05	0.000107967	0.0	0.0	0.0	0.00015533700000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51e-05	0.0	0.0	0.0	None	None	None	None
350	K09160	K09160: hypothetical protein	0.0	0.0	0.0	0.0	3.929999999999999e-05	0.000143246	0.0	6.61e-05	0.0	0.0	0.0	0.0	0.000149854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
351	K11382	K11382: MFS transporter OPA family phosphoglycerate transporter protein	0.0	0.0	0.0	0.0	2.8999999999999997e-05	6.77e-05	7.829999999999999e-05	9.300000000000001e-05	0.0	0.0	8.73e-05	0.0	5.489999999999999e-05	0.0	0.0	0.0	5.19e-05	0.0	0.00021488	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	pgtP; MFS transporter OPA family phosphoglycerate transporter protein
352	K11356	K11356: two-component system sensor histidine kinase and response regulator	0.0	0.0	0.0	0.0	8.76e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	cikA; two-component system sensor histidine kinase and response regulator
353	K02280	K02280: pilus assembly protein CpaC	0.0	0.0	0.0	0.0	0.0	3.54e-05	0.0	0.0	0.0	0.0	0.0	2.1600000000000003e-05	0.0	0.0	0.0	0.0	7.890000000000001e-05	0.0	0.0	0.0	0.0	0.0	5.9e-05	0.0	None	None	None	None
354	K01354	K01354: oligopeptidase B	0.0	0.0	0.0	0.0	4.84e-05	4.48e-05	2.42e-05	3.0299999999999998e-05	3.64e-05	0.0	0.0	1.21e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.670000000000001e-05	8.41e-05	0.0	1.53e-05	0.000286164	Human Diseases	Infectious diseases	Chagas_disease_American_trypanosomiasis	ptrB; oligopeptidase B
355	K00198	K00198: carbon-monoxide dehydrogenase catalytic subunit	0.00028131900000000004	0.000870828	0.0	3.9200000000000004e-05	7.709999999999999e-05	4.57e-05	8.55e-05	5.03e-05	2.7399999999999995e-05	0.0	5.7600000000000004e-05	0.0	0.0	3.01e-05	0.0	0.0	1.86e-05	1.6899999999999997e-05	0.000197314	2.8699999999999996e-05	6.8e-05	0.0	1.9399999999999997e-05	0.00010626200000000001	Metabolism	Energy metabolism	Carbon_fixation_pathways_in_prokaryotes	cooS acsA; carbon-monoxide dehydrogenase catalytic subunit
356	K01356	K01356: repressor LexA	0.0	0.00111005	0.00036564199999999995	0.000355083	0.000374331	0.000679143	0.000248595	0.000281667	0.000293945	0.00013021700000000002	0.000382946	0.000137979	0.000247972	0.000276923	0.0	0.000130835	0.000109923	0.000105659	0.000463974	0.00028833900000000003	0.000509045	0.000106926	0.000278614	0.00129803	None	None	None	None
357	K11594	K11594: ATP-dependent RNA helicase bel	0.0	0.0	0.0	0.0	9.89e-06	0.0	2.65e-05	0.0	0.0	0.0	0.0	1.52e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3699999999999998e-05	0.0	0.0	0.0	0.0	Organismal Systems	Immune system	RIG-I-like_receptor_signaling_pathway	DDX3X bel; ATP-dependent RNA helicase DDX3X
358	K05853	K05853: Ca2+ transporting ATPase sarcoplasmic/endoplasmic reticulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ATP2A; Ca2+ transporting ATPase sarcoplasmic/endoplasmic reticulum
359	K10109	K10109: maltose/maltodextrin transport system permease protein	0.0007731519999999999	0.0	0.000183101	0.000298745	0.000183319	0.000272906	0.000121714	0.000177126	0.00024265799999999998	9.86e-05	0.000240473	0.000136163	9.53e-05	9.58e-05	0.0	0.00023287200000000002	0.00033748599999999996	8.08e-05	0.000210576	5.5700000000000005e-05	9.300000000000001e-05	0.000154985	0.000135578	0.000467717	Environmental Information Processing	Membrane transport	ABC_transporters	malF; maltose/maltodextrin transport system permease protein
360	K10108	K10108: maltose/maltodextrin transport system substrate-binding protein	0.0008061660000000001	0.0	0.00027792400000000003	0.000266499	0.000158585	0.00030539900000000004	4.3e-05	0.00017512299999999998	0.00027112400000000003	0.000137688	0.00023182700000000002	0.000142551	6.35e-05	0.000136846	0.0	0.00022376200000000002	0.000268047	7.97e-05	8.27e-05	4.4200000000000004e-05	0.000249624	0.000319588	0.000117795	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	malE; maltose/maltodextrin transport system substrate-binding protein
361	K10107	K10107: capsular polysaccharide transport system permease protein	0.0	0.0	0.0	0.0	1.53e-05	4.05e-05	0.0	3.02e-05	0.0	0.0	0.0	0.0	0.00013337899999999998	0.0	0.0	0.0	0.0	0.0	0.0	2.11e-05	4.3799999999999994e-05	0.0	0.0	0.000175195	Environmental Information Processing	Membrane transport	ABC_transporters	ABC-2.CPSE.P1; capsular polysaccharide transport system permease protein
362	K05606	K05606: methylmalonyl-CoA epimerase	0.0	0.0	0.0	0.0	0.0	0.00011386299999999999	0.0	0.0	0.0	0.0	7.290000000000001e-05	0.0	0.0	7.020000000000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	MCEE epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase
363	K14333	K14333	0.0	0.0	0.0	1.93e-05	4.0600000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	DHBD; 23-dihydroxybenzoate decarboxylase
364	K09008	K09008: hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21e-05	None	None	None	None
365	K01828	K01828	0.0	0.00038924699999999995	0.000236005	0.00015468399999999998	0.000131479	7.63e-05	0.000353045	0.000258897	0.00035102699999999996	0.000353662	0.000146594	0.000251938	0.000341971	0.000322292	0.0	0.00033835800000000003	0.000346595	0.000546095	0.00048374400000000004	0.00027240099999999997	0.000225015	0.00033342	0.000127035	0.000188	None	None	None	None
366	K01829	K01829: protein disulfide-isomerase	0.0	0.0	0.0	0.0	2.7600000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
367	K01826	K01826: 5-carboxymethyl-2-hydroxymuconate isomerase	0.0	0.0	0.0	2.09e-05	0.000209649	0.000123007	5.9699999999999994e-05	8.36e-05	5.94e-05	5.22e-05	0.000134306	3.52e-05	0.0	3.5e-05	0.0	0.00010475	4.03e-05	7.6e-05	0.0	0.000177337	0.00017637099999999998	7.52e-05	8.6e-05	0.0	Metabolism	Amino acid metabolism	Tyrosine_metabolism	hpaF hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase
368	K01825	K01825: dodecenoyl-CoA delta-isomerase	0.0	0.0	0.0	8.15e-06	5.5100000000000004e-05	4.29e-05	0.0	2.7300000000000003e-05	2.45e-05	0.0	0.0	0.0	0.000104885	0.0	0.0	0.0	0.0	1.4800000000000002e-05	4.2499999999999996e-05	0.0	2.1e-05	0.0	0.0	5.26e-06	Metabolism	Carbohydrate metabolism	Propanoate_metabolism	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase
369	K01822	K01822: steroid delta-isomerase	0.0	0.0	6.75e-05	0.000101293	0.00010762200000000001	0.0	0.000144492	8.48e-05	7.18e-05	0.00024507	8e-05	0.000164978	0.000205446	7.7e-05	0.0	0.00022157	0.0	9.19e-05	0.000263978	7.43e-05	0.0	0.0	0.00020796900000000001	0.0	Metabolism	Lipid metabolism	Steroid_hormone_biosynthesis	E5.3.3.1; steroid delta-isomerase
370	K01823	K01823: isopentenyl-diphosphate delta-isomerase	0.0	0.0	0.0	3.41e-05	3.9e-05	4.5299999999999997e-05	0.000105486	5.8099999999999996e-05	5.21e-05	0.0	5.0600000000000003e-05	0.0	0.000148978	2.7300000000000003e-05	0.0	0.0	0.0	0.0	0.0	2.75e-05	0.000163013	0.0	3.64e-05	0.00040039	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	idi IDI; isopentenyl-diphosphate delta-isomerase
371	K01820	K01820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65e-05	0.0	0.0	0.0	0.0	0.0	1.76e-05	0.0	0.0	0.0	0.0	0.0	3.2e-05	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	rhaA; L-rhamnose isomerase / sugar isomerase
372	K01821	K01821: 4-oxalocrotonate tautomerase	0.0	0.0	0.0	0.0	0.000264026	0.0	0.0	0.000138305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	praC xylH; 4-oxalocrotonate tautomerase
373	K00519	K00519	0.0	0.0	0.0	5.0600000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148648	0.0	0.0	0.0	0.0	None	None	None	None
374	K00518	K00518: superoxide dismutase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17e-05	None	None	None	None
375	K08643	K08643: zinc metalloprotease ZmpB	0.0	0.0	0.0	0.0	0.0	0.0	9.42e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25e-08	None	None	None	None
376	K04078	K04078: chaperonin GroES	0.00943333	0.00171777	0.00135027	0.000873062	0.00100425	0.00130472	0.00134917	0.001232	0.00134541	0.00163962	0.00135472	0.00164663	0.00108195	0.00151801	0.0	0.0016284000000000003	0.00138109	0.00193884	0.000363704	0.00137777	0.00143807	0.00146119	0.00124669	0.0	None	None	None	None
377	K04079	K04079: molecular chaperone HtpG	0.00187943	0.00137464	0.000779933	0.0006637139999999999	0.000570655	0.000481225	0.00032982800000000005	0.000671668	0.00056009	0.0008324469999999999	0.0005295440000000001	0.000615009	0.00075098	0.0006984280000000001	0.0	0.000682421	0.000508847	0.000628399	0.000492697	0.000651168	0.0005048380000000001	0.000872935	0.0007164789999999999	0.000550952	Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	htpG HSP90A; molecular chaperone HtpG
378	K04076	K04076: Lon-like ATP-dependent protease	0.0	0.0	0.0	6.709999999999999e-05	3.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7100000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.7300000000000003e-05	0.0	0.0	0.00012476799999999998	None	None	None	None
379	K04077	K04077: chaperonin GroEL	0.00711524	0.00244213	0.000641918	0.000851028	0.00047508	0.000452794	0.000688452	0.000651405	0.0006703839999999999	0.000557323	0.000488323	0.000618643	0.000792098	0.0006976069999999999	0.0	0.000554197	0.0006871339999999999	0.000541802	0.00066246	0.000692265	0.000558685	0.00103022	0.0005654130000000001	0.0009985530000000001	Genetic Information Processing	Folding sorting and degradation	RNA_degradation	groEL HSPD1; chaperonin GroEL
380	K04074	K04074: cell division initiation protein	0.0	0.0	0.0	3.8299999999999996e-05	0.0	0.00010891299999999999	0.0	0.0	5.03e-05	6.330000000000001e-05	0.0	5.9499999999999996e-05	0.0	5.550000000000001e-05	0.0	0.0	0.0	0.0	0.0	0.000126268	9.340000000000001e-05	0.0	4.9e-05	0.0	None	None	None	None
381	K04075	K04075: cell cycle protein MesJ	0.0008106939999999999	0.0007269939999999999	0.000583615	0.00042886800000000006	0.000393224	0.00041397900000000003	0.000496837	0.000367678	0.000433787	0.000506203	0.000431801	0.00042930400000000004	0.00044798900000000004	0.00048174199999999996	0.0	0.00046560199999999996	0.00052119	0.000428779	0.000504441	0.000455196	0.0005697769999999999	0.000408654	0.000565096	0.000371365	None	None	None	None
382	K04072	K04072: acetaldehyde dehydrogenase	0.0	0.000180751	0.000104177	0.000229255	0.00011168	0.000185412	0.00018496799999999998	0.000155536	0.000151985	5.24e-05	0.000147535	6.91e-05	5.660000000000001e-05	6.459999999999998e-05	0.0	9.429999999999999e-05	3.91e-05	0.000206815	0.000261563	0.00015711	0.000224375	0.000104092	0.000189659	0.0005349430000000001	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase
383	K04073	K04073: acetaldehyde dehydrogenase	0.0	0.0	0.0	0.0	2.11e-05	0.0	0.0	3.37e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000217801	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	mhpF; acetaldehyde dehydrogenase
384	K04070	K04070: putative pyruvate formate lyase activating enzyme	0.0	0.0	0.000188409	0.000485398	0.00017058400000000002	0.000300797	0.00011810799999999999	0.000203418	0.00023179	0.000145875	0.00038831099999999996	0.000333542	0.0	0.000157353	0.0	0.000311559	0.00023112099999999998	0.00011208299999999999	0.000108748	0.00011736799999999999	0.00019929099999999999	0.000368613	0.000498735	0.0	None	None	None	None
385	K11145	K11145: ribonuclease III family protein	0.0	0.0	0.000293991	0.000359801	0.000299787	0.000735832	0.0004978669999999999	0.000278442	0.00023977700000000002	0.000208879	0.0008158560000000001	0.000400145	0.0	0.00032445900000000003	0.0	0.000283644	0.000330528	0.000157822	0.00043011	0.000249703	0.00021836400000000003	0.00031556	0.0006221169999999999	0.0	None	None	None	None
386	K05342	K05342: alphaalpha-trehalose phosphorylase	0.0	0.0	0.0	0.0	0.0	9.27e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Starch_and_sucrose_metabolism	E2.4.1.64; alphaalpha-trehalose phosphorylase
387	K12299	K12299: MFS transporter ACS family probable galactarate transporter	0.0	0.0	0.0	0.0	1.4999999999999999e-05	3.4899999999999995e-05	0.0	4.73e-05	2.01e-05	0.0	0.0	0.0	5.739999999999999e-05	0.0	0.0	0.0	0.0	0.0	7.37e-05	0.0	6.86e-05	0.0	0.0	0.0	None	None	None	None
388	K00998	K00998: phosphatidylserine synthase	0.0	0.0	0.00038521800000000005	0.000280307	0.000543541	0.00037725599999999997	0.000330331	0.000846653	0.000400415	0.000508606	0.00046018400000000004	0.000559857	0.000422175	0.000488658	0.0	0.000409699	0.000520879	0.000471474	0.000564069	0.00042106699999999996	0.000426761	0.0006776239999999999	0.000497658	0.000674042	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase
389	K04691	K04691: serine protease DegS	0.0	0.0	0.0	0.0	3.7e-05	6.579999999999999e-05	0.0	6.18e-05	7.47e-05	0.0	0.0	0.0	7.240000000000001e-05	0.0	0.0	0.0	3.45e-05	0.0	0.0	2.26e-05	4.31e-05	0.0	0.0	3.8900000000000004e-05	None	None	None	None
390	K00995	K00995: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0.000921614	0.0008763569999999999	0.000623327	0.0006593030000000001	0.000391966	0.000808681	0.00106885	0.000590558	0.000497912	0.000736052	0.000719224	0.000342411	0.000863924	0.000605671	0.0	0.0007040560000000001	0.0007151639999999999	0.000550798	0.000503677	0.0006868169999999999	0.00075875	0.000780208	0.000671297	0.000759805	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	pgsA PGS1; CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
391	K00997	K00997: holo-[acyl-carrier protein] synthase	0.0	0.0	6.54e-05	0.0	0.000161454	0.000251821	0.000144492	0.0	7.070000000000001e-05	0.000118706	8.13e-05	0.0	0.000199026	0.0	0.0	0.0	0.0	8.909999999999998e-05	0.00053225	0.000132635	0.000240018	0.0	0.000206305	0.000530986	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	acpS; holo-[acyl-carrier protein] synthase
392	K00996	K00996: undecaprenyl-phosphate galactose phosphotransferase	0.0	0.0	1.75e-05	8.87e-05	0.000166682	0.00019664599999999997	0.00011183200000000001	7.290000000000001e-05	0.000149147	0.000159464	0.000109777	4.2e-05	0.000160342	0.00011917	0.0	0.00014461700000000001	9.85e-05	9.449999999999999e-05	0.00020501099999999998	0.000140264	9.379999999999999e-05	0.0	8.26e-05	8.66e-05	None	None	None	None
393	K00991	K00991: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.0	0.000326518	0.00124328	0.000939472	0.000804927	0.0008516489999999999	0.00071157	0.000959683	0.0007394039999999999	0.000812795	0.000624128	0.00089143	0.000563667	0.000976651	0.0	0.0007542919999999999	0.0008774130000000001	0.0009282019999999999	0.00141456	0.0008114789999999999	0.000810721	0.000786888	0.00083319	0.000292868	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
394	K00990	K00990: [protein-PII] uridylyltransferase	0.0	0.0	0.0	2.1e-05	4.5799999999999995e-05	5.2900000000000005e-05	0.000102894	0.000111844	4.98e-05	0.0	5.610000000000001e-05	2.34e-05	0.00014188799999999998	3.74e-05	0.0	0.0	5.42e-05	1.86e-05	0.0	0.000101165	5.13e-05	5.17e-05	5.7600000000000004e-05	0.000244012	Environmental Information Processing	Signal transduction	Two-component_system	glnD; [protein-PII] uridylyltransferase
395	K00992	K00992	0.0	0.0	0.0	1.92e-05	5.3299999999999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.27e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9200000000000004e-05	0.0	0.0	0.0	None	None	None	None
396	K01521	K01521: CDP-diacylglycerol pyrophosphatase	0.0	0.0	0.0	0.0	5.36e-05	5.5700000000000005e-05	0.0	3.34e-05	0.0	0.0	0.0	0.0	0.000204621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122297	0.0	0.0	0.000269425	Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	cdh; CDP-diacylglycerol pyrophosphatase
397	K05587	K05587: diaphorase subunit of the bidirectional hydrogenase	0.0	0.0	0.0	0.0	1.23e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Energy metabolism	Oxidative_phosphorylation	hoxF; bidirectional [NiFe] hydrogenase diaphorase subunit
398	K05589	K05589: cell division protein FtsB	0.0	0.0	0.0	0.0	6.35e-05	7.37e-05	0.00019475	0.000207364	7.609999999999999e-05	0.0	0.00010122	0.0	0.0	0.0	0.0	0.0	0.000127461	0.0	0.0	0.0	0.000145009	0.0	0.0	0.0	None	None	None	None
399	K03151	K03151: thiamine biosynthesis protein ThiI	0.0	0.0	0.00023349700000000002	0.00044714300000000005	0.000269194	0.000359153	0.00018139099999999998	0.000336374	0.00025922	7.780000000000001e-05	0.000597463	0.00026153900000000003	0.000158233	0.000146114	0.0	0.00027860900000000003	0.000293356	0.000143669	0.0	0.000279692	0.000263576	0.00034308900000000003	0.000298178	0.000658826	Metabolism	Metabolism of cofactors and vitamins	Thiamine_metabolism	thiI; thiamine biosynthesis protein ThiI
400	K02931	K02931: large subunit ribosomal protein L5	0.00192874	0.00173224	0.000540845	0.00109979	0.000986977	0.000929927	0.0007834160000000001	0.0008640319999999999	0.0007851589999999999	0.000978337	0.00091745	0.0007264719999999999	0.000825937	0.000679927	0.0	0.0009716319999999999	0.0007715389999999999	0.0008047089999999999	0.000534946	0.000996924	0.00100335	0.00112754	0.0011907	0.0	Genetic Information Processing	Translation	Ribosome	RP-L5 MRPL5 rplE; large subunit ribosomal protein L5
401	K02933	K02933: large subunit ribosomal protein L6	0.00286486	0.00255015	0.000964844	0.000901859	0.0008004310000000001	0.0008559510000000001	0.000894272	0.0007441310000000001	0.0009296510000000001	0.000903809	0.0007110139999999999	0.000731381	0.000694281	0.000836878	0.0	0.0011294	0.000840332	0.000931724	0.0007111730000000001	0.000914252	0.000921753	0.000978947	0.000915723	0.0	Genetic Information Processing	Translation	Ribosome	RP-L6 MRPL6 rplF; large subunit ribosomal protein L6
402	K05612	K05612: solute carrier family 1 (neuronal/epithelial high affinity glutamate	0.0	0.0	0.0	0.0	0.0	1.28e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52e-05	0.0	0.0	0.0	0.0	Organismal Systems	Digestive system	Protein_digestion_and_absorption	SLC1A1 EAAT3; solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter) member 1
403	K02935	K02935: large subunit ribosomal protein L7/L12	0.00284261	0.00636051	0.0008172419999999999	0.000755928	0.00048317300000000004	0.00087857	0.000870613	0.0009333130000000001	0.000712275	0.000972687	0.00119182	0.000828561	0.000203803	0.00077134	0.0	0.000890014	0.0006620910000000001	0.000825381	0.000530173	0.00103739	0.0009887210000000001	0.00109779	0.0008954119999999999	0.000555543	Genetic Information Processing	Translation	Ribosome	RP-L7 MRPL12 rplL; large subunit ribosomal protein L7/L12
