Gene,Name,Category,SuperPathway,SubPathway,KOAnnot,A,B,C,D,E,F,G,H,I,K,L,M,N,O,P,S,J,Q,R,T
K01193,K01193: beta-fructofuranosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E3.2.1.26 sacA; beta-fructofuranosidase,0.000320171,0.000335684,0.000423255,0.000312674,0.000439249,0.000418967,0.000489686,0.000420518,0.000348378,0.000511672,0.000552794,0.000382096,0.000447574,0.000396704,0.000402526,0.00049761,0.000442335,0.000477193,0.000439734,0.000402119
K01194,K01194: alphaalpha-trehalase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.28 treA treF; alphaalpha-trehalase,1.52E-05,1.2E-05,1.07E-05,0,0,9.27E-06,0,2.75E-05,1.14E-05,0,0,2.83E-05,6.87E-06,1.3E-05,1.1E-05,1.84E-05,8.19E-06,3.61E-05,1.37E-05,1.51E-05
K01195,K01195: beta-glucuronidase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,uidA GUSB; beta-glucuronidase,0.000146362,0.000235709,0.000206402,0.000173224,0.000153048,0.000192458,0.000203815,0.000185582,0.000218208,0.000190961,0.000175963,0.000191894,0.000233257,0.000221698,0.000208601,0.000157962,0.000188878,0.000170498,0.000170156,0.000120917
K01196,K01196: amylo-16-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,AGL; glycogen debranching enzyme,0,0,0,0,0,0,0,0,1.42E-06,0,0,0,0,0,1.3E-06,0,0,0,0,0
K01198,K01198: xylan 14-beta-xylosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,xynB; xylan 14-beta-xylosidase,0.000189388,0.000391873,0.000295035,0.000327755,0.000222619,0.000303935,0.000394303,0.000209881,0.000336542,0.000288454,0.000258303,0.000236187,0.000328459,0.000314593,0.00026745,0.000282549,0.000282981,0.000273436,0.000290517,0.000217267
K01199,K01199: glucan endo-13-beta-D-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.39; glucan endo-13-beta-D-glucosidase,4.78E-06,0,3.92E-06,1.31E-05,3.74E-05,1.01E-05,9.82E-06,3.27E-06,3.05E-06,1.89E-05,2.51E-05,3.37E-06,2.89E-05,1.43E-05,1.07E-05,2.15E-05,1.28E-05,7.13E-06,3.52E-06,3.98E-05
K01207,K01207: beta-N-acetylhexosaminidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nagZ; beta-N-acetylhexosaminidase,0.000292913,0.000279844,0.000379571,0.000289441,0.000272216,0.000336408,0.000343514,0.000359572,0.000352054,0.000314348,0.000390023,0.000328758,0.000302905,0.000297615,0.000375864,0.000292543,0.000276245,0.000309565,0.000365439,0.000282969
K01208,K01208: cyclomaltodextrinase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.54; cyclomaltodextrinase,3.99E-05,8.54E-05,7.09E-05,7.98E-05,8.14E-05,6.2E-05,8.26E-05,4.73E-05,9.8E-05,0.000122441,8.9E-05,4.72E-05,4.53E-05,7.41E-05,9.05E-05,9.04E-05,9.98E-05,0.000109176,0.000104576,0.00011685
K01209,K01209: alpha-N-arabinofuranosidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E3.2.1.55 abfA; alpha-N-arabinofuranosidase,0.000341607,0.000792572,0.000621351,0.000678661,0.000601761,0.00078516,0.00076261,0.000728098,0.000745055,0.00110005,0.0011442,0.00073468,0.000815172,0.000774619,0.000767923,0.000711595,0.000776631,0.000821212,0.000750027,0.000614245
K01210,K01210: glucan 13-beta-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.58; glucan 13-beta-glucosidase,3.15E-05,2.81E-05,4.46E-05,0,4.45E-05,2.55E-05,8.19E-05,7.38E-05,5.15E-05,4.45E-05,5.49E-05,6.37E-05,2E-05,4.9E-05,3.86E-05,7.57E-05,5.91E-05,8.09E-05,4.55E-05,8.12E-05
K01212,K01212: levanase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,sacC; levanase,0.000122632,0.000189475,0.000112552,0.000256015,0.000125407,0.000151858,0.000185507,0.000125525,0.000128939,0.000150156,0.000127902,0.000129112,0.000210794,0.000171737,0.00017163,0.000158101,0.000117591,0.000161626,0.000106639,0.000142115
K01213,K01213: galacturan 14-alpha-galacturonidase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,E3.2.1.67; galacturan 14-alpha-galacturonidase,0.000217255,0.000258639,0.000182354,0.000260597,0.000156492,0.000143334,0.000248243,0.000254974,0.000232767,0.000313567,0.000316537,0.000246326,0.000251467,0.00023848,0.00028614,0.000167442,0.000186027,0.000205971,0.000175474,0.000191434
K01218,K01218: mannan endo-14-beta-mannosidase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E3.2.1.78; mannan endo-14-beta-mannosidase,9.77E-05,0.000149352,9.99E-05,0.000157566,5.29E-05,0.00012567,4.98E-05,0.000110769,0.000132094,8.42E-05,0.000101662,0.000108147,0.000125968,7.97E-05,0.000144936,6.72E-05,0.00010353,6.79E-05,8.12E-05,5.17E-05
K01220,K01220: 6-phospho-beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E3.2.1.85 lacG; 6-phospho-beta-galactosidase,3.61E-05,3.61E-05,4.35E-05,1.12E-05,3.07E-05,1.64E-05,4.2E-05,2.07E-05,3.86E-05,8.5E-05,0.000109558,3.21E-05,3.41E-05,5.03E-05,2.33E-05,8.23E-05,5.55E-05,6.15E-05,7.28E-05,3.59E-05
K01222,K01222: 6-phospho-beta-glucosidase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E3.2.1.86A celF; 6-phospho-beta-glucosidase,0.000214512,6.87E-05,5.77E-05,5.78E-05,3.9E-05,0.000120653,6.17E-05,2.14E-05,4E-05,4.49E-05,9.55E-05,6.69E-05,6.27E-05,5.33E-05,3.81E-05,5.66E-05,6.87E-05,0.000108015,6.38E-05,5.74E-05
K01223,K01223: 6-phospho-beta-glucosidase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E3.2.1.86B bglA; 6-phospho-beta-glucosidase,0.000895332,0.000458164,0.000399554,0.000275042,0.000597673,0.000816317,0.00076077,0.000347437,0.000415487,0.000475489,0.000579362,0.000324271,0.000635887,0.000551329,0.000375094,0.000586998,0.000399575,0.000564114,0.000423819,0.000548831
K01225,K01225: cellulose 14-beta-cellobiosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.91; cellulose 14-beta-cellobiosidase,4.52E-06,2.58E-05,4.42E-05,3.01E-05,0,1.04E-05,0,4E-06,4.57E-05,1.16E-06,6.23E-07,5.18E-06,0,0,3.95E-05,0,2.67E-05,0,3.18E-05,2.75E-06
K01226,K01226: trehalose-6-phosphate hydrolase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treC; trehalose-6-phosphate hydrolase,0.000145593,5.03E-05,7.83E-05,2.84E-05,7.38E-05,0.000142864,9.95E-05,7.34E-05,8.54E-05,9.32E-05,8.47E-05,7.56E-05,6.53E-05,5.62E-05,5.07E-05,9.7E-05,8.43E-05,0.000102534,7.98E-05,8.21E-05
K01232,K01232: maltose-6'-phosphate glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.122 glvA; maltose-6'-phosphate glucosidase,0.000206669,0.000130767,4.55E-05,4.7E-05,0.000122277,8.51E-05,0.000149973,9.72E-05,4.53E-05,9.8E-05,3.86E-05,8.94E-05,0.000105931,0.000166505,4.81E-05,0.000108989,7.49E-05,0.000108351,8.16E-05,0.000107993
K01236,K01236: maltooligosyltrehalose trehalohydrolase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treZ glgZ; maltooligosyltrehalose trehalohydrolase,0,0,4.79E-06,0,4.79E-06,8.66E-06,0,1.24E-05,1.49E-05,6.59E-06,7.05E-06,1.28E-05,6.6E-06,6.49E-06,1.42E-05,4.24E-06,4.27E-06,4.73E-06,4.3E-06,4.69E-06
K01433,K01433: formyltetrahydrofolate deformylase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,purU; formyltetrahydrofolate deformylase,0.000118531,0.000156928,6.14E-05,7.38E-05,9.19E-05,7.16E-05,0.00015254,0.000101724,9.48E-05,9.77E-05,8.98E-05,0.000113753,0.000168508,0.000124105,8.33E-05,4.52E-05,5.45E-05,0.000100419,5.51E-05,0.000100192
K01443,K01443: N-acetylglucosamine-6-phosphate deacetylase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nagA AMDHD2; N-acetylglucosamine-6-phosphate deacetylase,0.000544828,0.000533434,0.00048054,0.000372432,0.000695159,0.000684076,0.000724248,0.000512871,0.000541343,0.000778732,0.000702982,0.000550241,0.000655152,0.000640011,0.000558114,0.000611786,0.000511233,0.00071742,0.00048718,0.000719827
K01452,K01452: chitin deacetylase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E3.5.1.41; chitin deacetylase,9.06E-06,2.13E-05,2.95E-05,4E-05,2.39E-05,1.31E-05,0,0,1.48E-05,0,0,1.64E-05,0,0,1.42E-05,2.67E-05,1.41E-05,6.17E-06,0,2.77E-05
K01455,K01455: formamidase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E3.5.1.49; formamidase,3.37E-05,0,0,0,0,1.25E-05,0,0,0,0,0,6.19E-06,0,0,0,0,0,0,0,0
K01458,K01458: N-formylglutamate deformylase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E3.5.1.68; N-formylglutamate deformylase,1.55E-05,0,9.87E-06,0,0,1.88E-05,0,8.88E-06,1.54E-05,1.47E-05,0,0,0,1.45E-05,1.47E-05,8.99E-06,8.81E-06,0,8.86E-06,2.09E-05
K01505,K01505: 1-aminocyclopropane-1-carboxylate deaminase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase,1.23E-05,7.94E-06,0,0,0,1.44E-05,1.16E-05,1.35E-05,0,0,0,7.03E-06,0,1.11E-05,6.57E-06,1.54E-05,1.49E-05,8.41E-06,0,0
K01512,K01512: acylphosphatase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,acyP; acylphosphatase,0.00043994,0.000177754,0.000329096,0.000228477,0.00024645,0.000413321,0.000380927,0.000246724,0.000167913,8.24E-05,0.000133861,0.000255755,0.000214874,0.000172233,0.000134314,0.000369541,0.00024278,0.00032902,0.000186126,0.000271527
K01513,K01513: nucleotide pyrophosphatase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,ENPP1_3; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3,0,0,0,0,0,2.93E-06,0,0,0,4.88E-06,4.89E-06,0,0,0,0,0,0,0,3.18E-06,0
K01568,K01568: pyruvate decarboxylase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E4.1.1.1 pdc; pyruvate decarboxylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-06,4.55E-06,0,0,0
K01571,K01571: oxaloacetate decarboxylase alpha subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadA; oxaloacetate decarboxylase alpha subunit,0.000275227,0.000328913,0.000534791,0.000438527,0.000434502,0.000480533,0.000360708,0.000365281,0.000452842,0.000404627,0.000457982,0.000289153,0.000394701,0.000425307,0.000401065,0.000339737,0.000497383,0.000397474,0.000495101,0.000376868
K01572,K01572: oxaloacetate decarboxylase beta subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadB; oxaloacetate decarboxylase beta subunit,0.000691483,0.000833169,0.00086271,0.0010146,0.000621649,0.000768695,0.000690535,0.000724311,0.000792064,0.000591209,0.000675831,0.000689638,0.000716855,0.00062505,0.000862199,0.000671156,0.00073111,0.000681077,0.000766146,0.000639912
K01573,K01573: oxaloacetate decarboxylase gamma subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadG; oxaloacetate decarboxylase gamma subunit,0.000198161,0.000166312,6.89E-05,5.95E-05,0.000102899,0.000120278,0.000233851,0.000171222,0.000159708,0.000141382,0.000201227,0.000176693,0.000188408,0.000185294,0.000178277,9.11E-05,9.17E-05,0.000135031,9.23E-05,0.0001007
K01574,K01574: acetoacetate decarboxylase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,adc; acetoacetate decarboxylase,0,0,0,2.13E-05,0,3.04E-05,0,9.78E-06,0,0,0,0,0,1.6E-05,0,0,0,0,0,1.03E-05
K01575,K01575: acetolactate decarboxylase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,alsD budA aldC; acetolactate decarboxylase,3.57E-05,0,3.57E-05,0,1.18E-05,0,3.59E-05,0,2.74E-05,0,0,0,0,1.48E-05,2.63E-05,8.78E-06,2.18E-05,1.96E-05,2.07E-05,0
K01577,K01577: oxalyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,oxc; oxalyl-CoA decarboxylase,1.5E-05,0,1.47E-05,9.02E-06,0,4.41E-06,1.35E-05,4.3E-06,1.95E-05,0,0,1.31E-05,7.12E-06,0,1.5E-05,2.67E-05,1.32E-05,1.49E-05,1.33E-05,1.01E-05
K01578,K01578: malonyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,MLYCD; malonyl-CoA decarboxylase,8.5E-06,0,1.18E-05,0,0,1.05E-05,8.02E-06,0,0,0,0,0,0,0,0,1.05E-05,5.7E-06,6.31E-06,0,0
K01580,K01580: glutamate decarboxylase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E4.1.1.15 gadB gadA GAD; glutamate decarboxylase,0.000130695,0.000176676,0.000140375,0.00011008,0.00016307,0.000186882,9.16E-05,0.000170882,0.000127764,0.00012558,0.000162077,0.000172452,0.000276565,0.000182309,0.000149781,0.000108198,0.000152352,0.000144443,0.000158091,0.000160385
K01595,K01595: phosphoenolpyruvate carboxylase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ppc; phosphoenolpyruvate carboxylase,3.63E-05,6.27E-06,3.76E-05,5.9E-05,6.31E-05,2.72E-05,4.73E-05,3.44E-05,4.9E-06,4.34E-05,6.91E-05,4.82E-05,3.07E-05,5.59E-05,1.66E-05,3.66E-05,1.4E-05,4.1E-05,3.39E-05,6.78E-05
K01596,K01596: phosphoenolpyruvate carboxykinase (GTP),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E4.1.1.32 pckA PEPCK; phosphoenolpyruvate carboxykinase (GTP),7.56E-05,4.58E-05,9.07E-05,0.000101935,5.37E-05,0.000116834,6.38E-06,8.77E-05,9.96E-05,2.52E-05,1.34E-05,8.62E-05,3.31E-05,1.91E-05,9.58E-05,5.02E-05,9.73E-05,2.78E-05,0.000114825,6.97E-05
K01601,K01601: ribulose-bisphosphate carboxylase large chain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,rbcL; ribulose-bisphosphate carboxylase large chain,2.64E-05,5.89E-06,0,0,6.94E-06,5.99E-06,1E-05,0,0,0,0,3.5E-06,0,0,0,6.98E-06,0,1.2E-05,0,0
K01608,K01608: tartronate-semialdehyde synthase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcl; tartronate-semialdehyde synthase,2.84E-05,4.72E-06,2.46E-05,8.88E-06,1.47E-05,2.6E-05,3.39E-05,2.83E-05,0,3.35E-05,4.99E-05,2.52E-05,2.02E-05,1.32E-05,1.45E-05,3.03E-05,4.35E-06,1.91E-05,4.38E-06,2.39E-05
K01610,K01610: phosphoenolpyruvate carboxykinase (ATP),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E4.1.1.49 pckA; phosphoenolpyruvate carboxykinase (ATP),0.000336893,0.000520367,0.000476851,0.000494318,0.00054242,0.000352089,0.000539957,0.000438474,0.000488984,0.000596726,0.000567801,0.000446986,0.000658347,0.000536905,0.000548486,0.00037821,0.000518193,0.000476053,0.000617287,0.000536124
K01615,K01615: glutaconyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E4.1.1.70; glutaconyl-CoA decarboxylase,0.000149353,4.83E-05,0.000107669,0.000115391,0.000198881,0.000121613,9.32E-05,0.000105225,0.000126818,0.000135453,0.00014785,0.000139156,0.000166372,0.000258816,0.000112168,0.000172105,0.000143329,0.000176449,0.000117464,0.00023647
K01619,K01619: deoxyribose-phosphate aldolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,deoC DERA; deoxyribose-phosphate aldolase,0.00098028,0.000703389,0.000760098,0.000973666,0.000719447,0.000919435,0.000814948,0.000894466,0.000885438,0.000811292,0.000894179,0.000803521,0.000626071,0.000699675,0.000662855,0.000695359,0.000684407,0.000761721,0.000791285,0.000703323
K01621,K01621: phosphoketolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,xfp xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase,3.19E-05,8.12E-05,7.62E-05,3.26E-05,4.01E-05,3.81E-05,7E-05,3.61E-05,5.06E-05,5.54E-05,4.76E-05,4.31E-05,5.01E-05,9.35E-05,6.24E-05,5.53E-05,7.18E-05,6.49E-05,7.59E-05,4.67E-05
K01622,K01622,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,K01622; fructose 16-bisphosphate aldolase/phosphatase,0,0,2.35E-05,0,0,1.37E-05,0,1.33E-05,0,0,0,1.34E-05,0,0,0,0,7.1E-06,0,7.14E-06,0
K01623,K01623: fructose-bisphosphate aldolase class I,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ALDO; fructose-bisphosphate aldolase class I,0.000472497,0.000237175,0.000167104,9.56E-05,0.000224242,0.000307045,0.000167387,0.000213753,0.000137975,0.000186751,0.000183106,0.000352467,0.000325979,0.000282312,0.000189801,0.000250167,0.000169886,0.000220135,0.000174871,0.00029709
K01624,K01624: fructose-bisphosphate aldolase class II,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,FBA fbaA; fructose-bisphosphate aldolase class II,0.00150541,0.00100637,0.000951992,0.00107345,0.00114408,0.00121706,0.00124985,0.00107373,0.00116268,0.00124662,0.00126544,0.000926972,0.00108296,0.00108892,0.00101739,0.000974851,0.00107196,0.00105403,0.00117179,0.0012852
K01625,K01625: 2-dehydro-3-deoxyphosphogluconate aldolase /,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase,0.00070652,0.000463608,0.000462391,0.000592428,0.000624444,0.000476381,0.00046328,0.000462286,0.000493574,0.000528611,0.00049439,0.000433296,0.000590467,0.000482728,0.00055051,0.00052939,0.000524725,0.000448678,0.000506312,0.000494022
K01628,K01628: L-fuculose-phosphate aldolase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,fucA; L-fuculose-phosphate aldolase,0.000458674,0.000192999,0.000296687,0.000287608,0.000264285,0.000417093,0.000220123,0.000273146,0.000272065,0.000335541,0.000232087,0.000247492,0.000160002,0.000161764,0.000250716,0.000241184,0.000367129,0.000228693,0.000313839,0.000222762
K01629,K01629: rhamnulose-1-phosphate aldolase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,rhaD; rhamnulose-1-phosphate aldolase,0.000276041,0.000279655,0.000338466,0.000330704,0.000254689,0.000380919,0.000242036,0.000308651,0.000306717,0.000350298,0.000299191,0.000318793,0.000250786,0.000288242,0.000324152,0.00030984,0.000281362,0.000399228,0.00027542,0.000268663
K01630,K01630: 2-dehydro-3-deoxyglucarate aldolase,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,garL; 2-dehydro-3-deoxyglucarate aldolase,8.08E-05,1.07E-05,1.14E-05,0,3.31E-05,0,0,1.83E-05,1.77E-05,0,0,9.41E-06,0,3.01E-05,8.47E-06,9.7E-06,1.02E-05,2.2E-05,0,0
K01631,K01631: 2-dehydro-3-deoxyphosphogalactonate aldolase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase,5.87E-05,0,0,5.02E-05,2.82E-05,2.29E-05,0,2.34E-05,0,1.95E-05,0,1.25E-05,1.72E-05,0,3.11E-05,6.08E-05,0,5.21E-05,0,6.79E-05
K01635,K01635: tagatose 16-diphosphate aldolase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,lacD; tagatose 16-diphosphate aldolase,0,0,0,0,0,0,0,4.8E-06,0,0,0,0,0,0,0,2.6E-05,0,0,0,1.62E-05
K01637,K01637: isocitrate lyase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E4.1.3.1 aceA; isocitrate lyase,2.56E-05,5.99E-06,1.24E-05,0,0,1.67E-05,8.41E-06,1.11E-05,0,8.88E-06,9.1E-06,1.1E-05,0,0,0,1.77E-05,0,3.22E-05,7.6E-06,1.94E-05
K01638,K01638: malate synthase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.3.9 aceB glcB; malate synthase,1.96E-05,0,3.8E-06,0,8.07E-06,1.75E-05,0,2.82E-05,3.12E-06,5.23E-06,0,1.85E-05,5.55E-06,1.09E-05,0,1.18E-05,0,2.25E-05,0,3.63E-05
K01639,K01639: N-acetylneuraminate lyase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E4.1.3.3 nanA NPL; N-acetylneuraminate lyase,0.000320639,0.000268767,0.000201244,0.000382299,0.000268776,0.000277723,0.000208992,0.000285676,0.000193344,0.000198057,0.000281952,0.000271724,0.000276809,0.00023327,0.000206422,0.000289509,0.000151947,0.000293004,0.000144364,0.00029088
K01640,K01640: hydroxymethylglutaryl-CoA lyase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E4.1.3.4 HMGCL hmgL; hydroxymethylglutaryl-CoA lyase,5.45E-05,1.76E-05,3.38E-05,0,2.81E-05,9.71E-05,8.8E-05,7.18E-05,1.47E-05,2.51E-05,0,8.85E-05,6.43E-05,3.86E-05,1.1E-05,9.25E-05,4.99E-05,1.92E-05,2.59E-05,3.72E-05
K01641,K01641: hydroxymethylglutaryl-CoA synthase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.3.3.10; hydroxymethylglutaryl-CoA synthase,1.06E-05,0,0,0,7.21E-06,0,0,0,0,0,0,0,0,0,0,1.32E-05,0,0,0,0
K01647,K01647: citrate synthase,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,CS gltA; citrate synthase,0.000601334,0.000670698,0.00073366,0.000740521,0.000841186,0.000843127,0.000799463,0.000720626,0.000721898,0.000681017,0.000807954,0.000644795,0.000654652,0.000627806,0.000748847,0.000848979,0.000787846,0.000707833,0.000765343,0.000784595
K01649,K01649: 2-isopropylmalate synthase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,leuA; 2-isopropylmalate synthase,0.00061005,0.000549365,0.000693571,0.00075114,0.000700883,0.000731933,0.000610399,0.000529056,0.000584173,0.000561177,0.000667006,0.000569864,0.000572265,0.000571531,0.000696234,0.00055842,0.000660579,0.000534173,0.000742892,0.000603001
K01652,K01652: acetolactate synthase I/II/III large subunit,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.2.1.6L ilvB ilvG ilvI; acetolactate synthase I/II/III large subunit,0.000845558,0.000735949,0.000921513,0.00082375,0.000953405,0.00091005,0.00102104,0.000726432,0.000873262,0.000884369,0.000902241,0.000774895,0.000811888,0.000867541,0.000811524,0.000831344,0.00091725,0.000956164,0.000943134,0.00103614
K01653,K01653: acetolactate synthase I/III small subunit,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.2.1.6S ilvH ilvN; acetolactate synthase I/III small subunit,0.000955275,0.000916641,0.000951407,0.000830997,0.00129689,0.00105778,0.00109591,0.000838317,0.000901013,0.00106673,0.000968754,0.000838893,0.000805269,0.00095312,0.000846279,0.00110528,0.00103299,0.00108619,0.00104216,0.00102245
K01654,K01654: N-acetylneuraminate synthase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E2.5.1.56 neuB; N-acetylneuraminate synthase,0.000192693,0.000327347,0.000204857,0.000153095,0.000195906,0.000247093,0.00014976,0.000137306,0.000243098,0.000250543,0.000213521,0.000156504,0.000204703,0.000161964,0.000188979,0.000213678,0.000255675,0.000163649,0.000226372,0.000176598
