	Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
539	K00826	K00826: branched-chain amino acid aminotransferase	0.000610258	0.0	0.0006214290000000001	0.0007478789999999999	0.0006835130000000001	0.000638544	0.000571291	0.000673755	0.000783026	0.000600242	0.000693895	0.000722748	0.000806548	0.000704964	0.0007154860000000001	0.0007297019999999999	0.0	0.000726124	0.000723958	0.000579038	0.00097175	0.0006708689999999999	0.000666154	0.0007210669999999999	0.000596051	0.000598939	0.000611872	0.000729426	0.00045845900000000004	Metabolism	Amino acid metabolism	Valine_leucine_and_isoleucine_degradation	E2.6.1.42 ilvE; branched-chain amino acid aminotransferase
540	K00827	K00827: alanine--glyoxylate transaminase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65e-06	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Alanine_aspartate_and_glutamate_metabolism	AGXT2; alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase
541	K00830	K00830: serine--pyruvate aminotransferase	2.1899999999999997e-05	0.0	8.22e-06	9.35e-06	0.0	0.0	0.0	9.26e-06	2.01e-05	1.0199999999999999e-05	2.6000000000000002e-05	6.2e-06	0.0	5.49e-06	1.86e-05	8.98e-06	0.0	0.0	6.34e-06	6.56e-06	0.0	1.32e-05	4.7e-06	0.0	1.77e-05	1.1599999999999999e-05	1.52e-05	1.83e-05	0.0	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase
542	K00831	K00831: phosphoserine aminotransferase	0.00045308699999999997	0.0	0.0005456640000000001	0.000568666	0.000525056	0.000462758	0.000370392	0.000596387	0.000704074	0.000531769	0.000624607	0.000593095	0.00059482	0.000639147	0.0006292000000000001	0.000669365	0.0	0.000530039	0.0006270690000000001	0.000639502	0.000710757	0.000541691	0.000626338	0.00063266	0.000605527	0.0005672030000000001	0.000668903	0.000621778	0.0	Metabolism	Energy metabolism	Methane_metabolism	serC PSAT1; phosphoserine aminotransferase
543	K00832	K00832: aromatic-amino-acid transaminase	6.38e-05	0.0	9.49e-05	6.3e-05	4.41e-05	9.01e-05	4.52e-05	8.4e-05	4.46e-05	7.13e-05	5.5299999999999996e-05	4.7499999999999996e-05	5.12e-05	3.13e-05	2.6300000000000002e-05	4.03e-05	0.0	9.82e-05	4.8700000000000005e-05	3.76e-05	0.000100874	1.9699999999999998e-05	2.23e-05	3.04e-05	5.67e-05	6.68e-05	2.8699999999999996e-05	4.48e-05	0.000314842	Metabolism	Amino acid metabolism	Cysteine_and_methionine_metabolism	tyrB; aromatic-amino-acid transaminase
544	K00833	K00833: adenosylmethionine-8-amino-7-oxononanoate aminotransferase	0.000163532	0.0	0.00018580000000000002	0.000115834	7.28e-05	0.000136998	4.0600000000000004e-05	0.000175625	0.000107814	0.000157676	0.000102625	6.47e-05	7.41e-05	0.000135986	0.000161379	0.00012900799999999998	0.0	9.42e-05	0.000176318	0.00018462	0.000243617	0.00018261099999999998	0.000180221	0.00015905700000000002	0.00011884299999999999	8.05e-05	0.000154331	0.000321747	0.00034509	Metabolism	Metabolism of cofactors and vitamins	Biotin_metabolism	bioA; adenosylmethionine-8-amino-7-oxononanoate aminotransferase
545	K00835	K00835: valine--pyruvate aminotransferase	2.15e-05	0.0	3.11e-05	8.9e-06	2.1600000000000003e-05	1.12e-05	2.2100000000000002e-05	4.32e-06	6.34e-06	9.32e-06	4.9e-06	1.18e-05	9.92e-06	5.13e-06	4.25e-06	4.36e-06	0.0	5.8200000000000005e-05	6.04e-06	1.86e-05	4.96e-05	6.37e-06	0.0	4.99e-06	5.65e-06	2.2100000000000002e-05	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Valine_leucine_and_isoleucine_biosynthesis	avtA; valine--pyruvate aminotransferase
546	K00836	K00836: diaminobutyrate-2-oxoglutarate transaminase	1.05e-05	0.0	1.42e-05	2.5300000000000002e-05	9.82e-06	0.0	0.0	2.7699999999999996e-05	1.84e-05	1.3800000000000002e-05	2.8000000000000003e-05	3.77e-05	0.0	2.2800000000000002e-05	1.67e-05	8.43e-06	0.0	1.77e-05	1.7100000000000002e-05	6.24e-06	2.4e-05	0.0	8.74e-06	9.84e-06	1.05e-05	2.0399999999999998e-05	4.15e-05	4.4e-05	2.7600000000000003e-05	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	E2.6.1.76 ectB; diaminobutyrate-2-oxoglutarate transaminase
547	K00837	K00837	0.00041461199999999997	0.0	0.000517611	0.000317208	0.00046296300000000005	0.00039586	0.000292936	0.00048672	0.00036974	0.000481814	0.000505445	0.000340521	0.000331933	0.0005223	0.00047242199999999996	0.000599875	0.0	0.00046441	0.000514601	0.00052786	0.000651466	0.00033125300000000005	0.000521512	0.000548303	0.00048602199999999996	0.00034363199999999997	0.000462055	0.0005671259999999999	0.000801097	None	None	None	None
548	K00838	K00838: aromatic amino acid aminotransferase I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Cysteine_and_methionine_metabolism	ARO8; aromatic amino acid aminotransferase I
549	K00839	K00839: aminotransferase	0.0	0.0	5.2000000000000004e-05	6.97e-05	3.6e-05	3.77e-05	0.0	4.85e-05	2.7699999999999996e-05	2.6000000000000002e-05	3.4e-05	6.4e-05	6.69e-05	6.91e-05	5.25e-05	3.82e-05	0.0	3.98e-05	1.9600000000000002e-05	4.15e-05	0.000113541	3.4399999999999996e-05	5.88e-05	5.05e-05	0.000100183	4.98e-05	4.6899999999999995e-05	7.609999999999999e-05	0.0	None	None	None	None
550	K00840	K00840: succinylornithine aminotransferase	2.13e-05	0.0	3.21e-05	9.12e-06	2.2100000000000002e-05	1.15e-05	2.27e-05	0.0	6.49e-06	4.82e-06	5.17e-06	1.22e-05	0.0	0.0	0.0	0.0	0.0	4e-05	6.18e-06	1.28e-05	0.0	0.0	0.0	0.0	1.1599999999999999e-05	0.0	0.0	0.0	5.6999999999999996e-05	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	astC; succinylornithine aminotransferase
551	K00841	K00841: aminotransferase	5.5799999999999994e-05	0.0	8.37e-05	2.84e-05	5.7700000000000007e-05	0.000130811	0.00018847	4.78e-06	1.3800000000000002e-05	6.51e-05	1.62e-05	1.28e-05	7.54e-05	5.5700000000000005e-05	1.85e-05	4.26e-05	0.0	0.00016580000000000002	1.95e-05	2.6600000000000003e-05	0.0	1.3800000000000002e-05	1.91e-05	3.26e-05	3.05e-05	4.72e-05	4.5600000000000004e-05	3.8e-05	0.00010565700000000001	Metabolism	Amino acid metabolism	Lysine_biosynthesis	patA; aminotransferase
552	K00842	K00842: aminotransferase	2.18e-05	0.0	3.2200000000000003e-05	9.54e-06	4.47e-05	0.0	0.0	6.01e-05	5.2600000000000005e-05	2.99e-05	3.78e-05	2.45e-05	1.0300000000000001e-05	1.62e-05	6.31e-05	3.72e-05	0.0	0.0	1.9e-05	3.91e-05	2.65e-05	1.36e-05	4.210000000000001e-05	3.71e-05	2.97e-05	2.3800000000000003e-05	0.0	7.5e-05	0.0	None	None	None	None
553	K00843	K00843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79e-06	0.0	0.0	4.9e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61e-06	None	None	None	None
554	K00844	K00844: hexokinase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56e-05	6.94e-06	9.69e-06	0.0	0.0	0.0	5.05e-06	0.0	4.87e-06	0.0	0.0	5.83e-06	0.0	0.0	6.27e-06	4.89e-06	6.77e-06	0.0	0.0	0.0	8.57e-06	0.0	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	HK; hexokinase
555	K00845	K00845: glucokinase	0.00120275	0.0	0.00135774	0.00119908	0.00105423	0.00112641	0.0012326	0.00121715	0.00120153	0.00126332	0.00120006	0.00112998	0.00123791	0.00142559	0.00122738	0.0012224	0.0	0.00115933	0.00129817	0.00136822	0.00106111	0.00123188	0.00113819	0.00122519	0.00136105	0.00128963	0.00133935	0.00123445	0.000552354	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	glk; glucokinase
556	K00847	K00847: fructokinase	0.0007393260000000001	0.0	0.00076564	0.000759302	0.000795307	0.0007609989999999999	0.000588949	0.0007286269999999999	0.000734991	0.000913343	0.00078898	0.0006891530000000001	0.0007841489999999999	0.000641777	0.000721976	0.0008642039999999999	0.0	0.000656168	0.000782103	0.0008911969999999999	0.000897386	0.000800912	0.000836521	0.0007671310000000001	0.0008137369999999999	0.00100234	0.000778495	0.0008542119999999999	0.000498683	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	E2.7.1.4 scrK; fructokinase
557	K00848	K00848: rhamnulokinase	0.000245119	0.0	0.000331095	0.00023924599999999998	0.00020372	0.000191219	0.00017392700000000002	0.00025267299999999997	0.000337194	0.000238063	0.00025318599999999997	0.00024744	0.00028534400000000004	0.000355338	0.00021585299999999998	0.000302292	0.0	0.000216148	0.00033304	0.000265981	0.00037348800000000005	0.00026087	0.00019642599999999998	0.000213405	0.00023309	0.000278457	0.000254785	0.00036909	0.000498669	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	rhaB; rhamnulokinase
558	K00849	K00849: galactokinase	0.000583184	0.0	0.000554654	0.000600897	0.00047752	0.000436419	0.000489385	0.00054651	0.000604926	0.000545116	0.000552742	0.00054885	0.000698443	0.000582836	0.000538598	0.000578712	0.0	0.00060377	0.000545085	0.0006557939999999999	0.000603631	0.00048807699999999996	0.000633524	0.000566279	0.000593138	0.0006826660000000001	0.0006557560000000001	0.000508561	0.00052274	Metabolism	Carbohydrate metabolism	Galactose_metabolism	galK; galactokinase
559	K00850	K00850: 6-phosphofructokinase	0.00156085	0.0	0.00143884	0.00154989	0.00139062	0.00143688	0.00110268	0.0016037	0.00163448	0.00152962	0.00155296	0.0016719999999999999	0.0015696	0.00165866	0.00172706	0.00150313	0.0	0.00114088	0.00149208	0.00182893	0.00189343	0.00162377	0.0016346	0.0016576	0.00164207	0.00176937	0.00213818	0.00150574	0.0008259789999999999	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	pfkA PFK; 6-phosphofructokinase 1
560	K00851	K00851: gluconokinase	0.000119525	0.0	0.000139774	0.000102787	0.000174831	9.86e-05	0.00012216200000000001	4.03e-05	6.26e-05	6.17e-05	6.23e-05	9.32e-05	0.000162165	6.73e-05	3.24e-05	5.79e-05	0.0	0.000233256	7.57e-05	6.809999999999999e-05	1.98e-05	5.9699999999999994e-05	5.14e-05	7.6e-05	6.05e-05	8.25e-05	0.0	7.950000000000001e-05	0.0005713480000000001	Metabolism	Carbohydrate metabolism	Pentose_phosphate_pathway	E2.7.1.12 gntK idnK; gluconokinase
561	K00852	K00852: ribokinase	0.000518425	0.0	0.000567194	0.000437459	0.000550226	0.000497383	0.000591565	0.000497841	0.000586356	0.000542715	0.000584992	0.000621284	0.000643467	0.000733047	0.000490475	0.00049924	0.0	0.00048430699999999996	0.000546264	0.000510774	0.000235808	0.000719358	0.000455414	0.000493842	0.000539846	0.000630832	0.00019503	0.00051444	0.000223826	Metabolism	Carbohydrate metabolism	Pentose_phosphate_pathway	rbsK RBKS; ribokinase
562	K00853	K00853: L-ribulokinase	0.000295991	0.0	0.000317293	0.000348228	0.000256924	0.000283021	0.00025445599999999996	0.00028027	0.000325202	0.000262708	0.000343139	0.00034885900000000003	0.000327053	0.00042366800000000004	0.000259392	0.000313757	0.0	0.000224117	0.000282033	0.000382713	0.000292641	0.000274585	0.000302553	0.000306938	0.000286069	0.000304612	0.000376394	0.000265687	4.49e-05	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	araB; L-ribulokinase
563	K00854	K00854: xylulokinase	0.000406239	0.0	0.000546633	0.000611007	0.000561725	0.000373841	0.000427684	0.000514095	0.000540439	0.00047035199999999994	0.000548806	0.000578546	0.00046838	0.000828325	0.000434223	0.0005039280000000001	0.0	0.000324191	0.000501375	0.000564197	0.000380142	0.000511783	0.000435559	0.000468786	0.00039965199999999996	0.000497487	0.0005267890000000001	0.000630525	0.00039940900000000004	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	xylB XYLB; xylulokinase
564	K00855	K00855: phosphoribulokinase	4.5299999999999997e-05	0.0	3.34e-05	1.28e-05	3.11e-05	1.6100000000000002e-05	3.19e-05	5.89e-06	9.12e-06	6.77e-06	0.0	8.5e-06	0.0	0.0	0.0	0.0	0.0	5.59e-05	8.69e-06	8.4e-06	0.0	0.0	6.04e-06	7.33e-06	8.14e-06	1.59e-05	0.0	0.0	0.0	Metabolism	Energy metabolism	Carbon_fixation_in_photosynthetic_organisms	PRK prkB; phosphoribulokinase
565	K00856	K00856: adenosine kinase	0.0	0.0	1.0199999999999999e-05	1.13e-05	5.629999999999999e-05	1.4800000000000002e-05	0.0	1.73e-05	3.3e-05	1.21e-05	0.0	7.49e-06	1.28e-05	6.63e-06	1.12e-05	1.1599999999999999e-05	0.0	0.0	7.95e-06	3.3299999999999996e-05	0.0	2.56e-05	5.67e-06	6.46e-06	1.49e-05	1.4000000000000001e-05	1.88e-05	2.33e-05	0.0	Metabolism	Nucleotide metabolism	Purine_metabolism	E2.7.1.20 ADK; adenosine kinase
566	K00857	K00857: thymidine kinase	0.000355803	0.0	0.00044414199999999996	0.000356584	0.00040624300000000003	0.000401569	0.000329339	0.000486129	0.000386277	0.0005231519999999999	0.000564911	0.00039933300000000003	0.000276205	0.000440244	0.0005623819999999999	0.00052837	0.0	0.000569203	0.000391295	0.00040332	0.000635204	0.000271054	0.000513627	0.00037904599999999996	0.000426777	0.000343496	0.00023963900000000001	0.000515225	0.000347005	Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	tdk TK; thymidine kinase
567	K00858	K00858: NAD+ kinase	0.000603424	0.0	0.00052047	0.000646471	0.000511539	0.000712524	0.00043744599999999997	0.0006583260000000001	0.000668712	0.000638364	0.0007503	0.0006746419999999999	0.000639998	0.000561599	0.000649996	0.000644075	0.0	0.00045892199999999995	0.000599548	0.00061946	0.000491433	0.000624299	0.000625221	0.000597509	0.000671559	0.0005992840000000001	0.0005401609999999999	0.0005778	0.0006211480000000001	Metabolism	Metabolism of cofactors and vitamins	Nicotinate_and_nicotinamide_metabolism	ppnK NADK; NAD+ kinase
568	K00859	K00859: dephospho-CoA kinase	0.000595857	0.0	0.0006831469999999999	0.000701593	0.000633821	0.0006833999999999999	0.000539716	0.0006948760000000001	0.000682568	0.000611519	0.000694174	0.0007296830000000001	0.000576722	0.000629859	0.00067867	0.00069981	0.0	0.000444836	0.000680067	0.0007039069999999999	0.000781331	0.000665683	0.0007202010000000001	0.000688531	0.0007046330000000001	0.000640404	0.000686576	0.00065686	0.000459482	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	coaE; dephospho-CoA kinase
569	K00860	K00860: adenylylsulfate kinase	8.48e-05	0.0	9.63e-05	1.7899999999999998e-05	8.83e-05	6.87e-05	4.45e-05	6.4e-05	6.69e-05	0.00012712299999999998	4.1e-05	6.86e-05	0.0	4.31e-05	0.000100561	8.37e-05	0.0	0.00011809799999999999	8.859999999999999e-05	0.000130662	0.000156435	0.00010855600000000001	0.00011180200000000001	0.000137124	0.00017696599999999997	0.000163299	0.000121655	0.00013094700000000002	0.0	Metabolism	Energy metabolism	Sulfur_metabolism	cysC; adenylylsulfate kinase
570	K00861	K00861: riboflavin kinase	0.0	0.0	0.0	0.0	1.07e-05	0.0	0.0	4.35e-06	6.26e-06	0.0	0.0	0.0	0.0	1.09e-05	0.0	0.0	0.0	0.0	5.96e-06	0.0	0.0	0.0	4.7e-06	5.03e-06	6.21e-06	0.0	0.0	0.0	0.0	Metabolism	Metabolism of cofactors and vitamins	Riboflavin_metabolism	RFK FMN1; riboflavin kinase
571	K00862	K00862: erythritol kinase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76e-06	0.0	0.0	0.0	4.18e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51e-06	0.0	0.0	0.0	0.0	None	None	None	None
572	K00863	K00863: dihydroxyacetone kinase	2.27e-05	0.0	4.3700000000000005e-05	3.74e-05	3.63e-05	3.02e-05	0.00012110200000000001	2.15e-05	2.07e-05	3.17e-05	0.0	1.26e-05	7.04e-05	4.94e-05	6.2e-06	9.21e-06	0.0	0.000103625	8.58e-06	2.2100000000000002e-05	0.0	4.79e-05	3.16e-06	0.0	4.03e-06	1.58e-05	0.0	6.32e-06	0.0	Metabolism	Energy metabolism	Methane_metabolism	E2.7.1.29 DAK1 DAK2; dihydroxyacetone kinase
573	K00864	K00864: glycerol kinase	0.00049013	0.0	0.000497485	0.000589091	0.000628275	0.000525236	0.00045737800000000004	0.000589498	0.000703932	0.000525333	0.000559736	0.0006597860000000001	0.000509821	0.000707072	0.0005291240000000001	0.000607716	0.0	0.000402744	0.000556862	0.0006298930000000001	0.000523998	0.000509889	0.0005307819999999999	0.000490522	0.00047702	0.0006126980000000001	0.000523013	0.00048125	0.0005516259999999999	Metabolism	Lipid metabolism	Glycerolipid_metabolism	glpK GK; glycerol kinase
574	K00865	K00865: glycerate kinase	0.000396309	0.0	0.000485513	0.000409666	0.000539204	0.00041949	0.00044009800000000004	0.00037308199999999995	0.000356635	0.000372948	0.000407894	0.000421715	0.000547554	0.000474745	0.000338107	0.000387189	0.0	0.00050839	0.000367356	0.000458726	0.000304571	0.000414129	0.00032495	0.00039688	0.000367902	0.000491776	0.00039091099999999997	0.00045963300000000004	0.000536891	Metabolism	Carbohydrate metabolism	Glyoxylate_and_dicarboxylate_metabolism	glxK; glycerate kinase
575	K00867	K00867: type I pantothenate kinase	9.790000000000001e-05	0.0	0.000112783	4.8e-05	0.000116098	0.00018113599999999998	0.000238247	0.0	8.37e-06	5.539999999999999e-05	1.3300000000000001e-05	1.55e-05	0.000105847	3.4e-05	0.0	2.4299999999999998e-05	0.0	0.000371132	4.0600000000000004e-05	8.19e-06	0.0	1.77e-05	1.2e-05	1.3800000000000002e-05	2.26e-05	1.4599999999999999e-05	0.0	1.17e-05	0.000430021	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	coaA; type I pantothenate kinase
576	K00868	K00868: pyridoxine kinase	0.00070533	0.0	0.000567631	0.000635581	0.0006420330000000001	0.000621299	0.0006641389999999999	0.000713192	0.000689724	0.0007452639999999999	0.000707174	0.000645368	0.000663017	0.000613185	0.000629331	0.000630325	0.0	0.0006585660000000001	0.000496729	0.000533287	0.00044193	0.000668139	0.000561583	0.000606375	0.000663885	0.000640019	0.000710865	0.000635451	0.000666842	Metabolism	Metabolism of cofactors and vitamins	Vitamin_B6_metabolism	pdxK pdxY; pyridoxine kinase
577	K00869	K00869: mevalonate kinase	2.99e-05	0.0	5.3400000000000004e-05	3.79e-05	9.08e-05	0.000122901	0.00012528799999999998	1.15e-05	8.24e-06	4.59e-05	1.3500000000000001e-05	0.0	4.2499999999999996e-05	2.11e-05	5.63e-06	2.44e-05	0.0	0.000239695	4.72e-05	0.0	3.45e-05	9.1e-06	6.26e-06	2.18e-05	1.53e-05	1.58e-05	0.0	1.15e-05	0.000232193	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	E2.7.1.36 MVK mvaK1; mevalonate kinase
578	K00870	K00870: protein kinase	0.0	0.0	0.0	3.5100000000000006e-05	0.0	1.27e-05	0.0	7.54e-06	2.14e-05	9.67e-06	1.15e-05	2.9999999999999997e-05	0.0	5.93e-06	4.91e-06	7.69e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.54e-06	2.84e-06	0.0	0.0	0.0	0.0	0.0	None	None	None	None
579	K00872	K00872: homoserine kinase	0.000258084	0.0	0.000255737	0.000193677	0.000204356	0.000371224	0.00043177199999999997	0.000183893	0.00019742599999999998	0.000224711	0.00021087099999999998	0.000176188	0.00038875300000000004	0.000263342	0.000182914	0.000225446	0.0	0.000346454	0.000248475	0.00013255	0.00013233	0.00017052299999999998	0.000212157	0.000233726	0.00025409	0.000271825	0.000190893	0.000213722	0.000913486	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	thrB1; homoserine kinase
580	K00873	K00873: pyruvate kinase	0.000561588	0.0	0.000647633	0.000629316	0.00047908300000000005	0.000638938	0.000488943	0.00058806	0.0006019759999999999	0.0005224	0.00057858	0.000621913	0.000565718	0.000610591	0.000650549	0.00060348	0.0	0.000462293	0.000523854	0.0006214980000000001	0.000695573	0.000542161	0.000603206	0.000601454	0.0006328680000000001	0.000562757	0.000694408	0.000652534	0.0008097689999999999	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	PK pyk; pyruvate kinase
581	K00874	K00874: 2-dehydro-3-deoxygluconokinase	0.000552779	0.0	0.000608236	0.0006422509999999999	0.0006488959999999999	0.000447276	0.000469694	0.0005920259999999999	0.000651207	0.0005453869999999999	0.000642992	0.000540812	0.000431932	0.000654838	0.0006841489999999999	0.000629256	0.0	0.000561596	0.000668011	0.0006877939999999999	0.000814237	0.0005153719999999999	0.000629617	0.0005769169999999999	0.000615254	0.00056472	0.000915844	0.000642827	0.000505234	Metabolism	Carbohydrate metabolism	Pentose_phosphate_pathway	kdgK; 2-dehydro-3-deoxygluconokinase
582	K00875	K00875: D-ribulokinase	0.0	0.0	6.07e-06	0.0	8.37e-06	8.51e-06	0.0	0.0	0.0	3.57e-06	0.0	1.3699999999999998e-05	0.0	0.0	0.0	0.0	0.0	1.51e-05	0.0	4.74e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	E2.7.1.47; D-ribulokinase
583	K00876	K00876: uridine kinase	0.000556035	0.0	0.000741468	0.000597625	0.0007090439999999999	0.0007506780000000001	0.0005567580000000001	0.000861563	0.0007434669999999999	0.0008553069999999999	0.000841288	0.000776036	0.000518103	0.000613725	0.000984717	0.00089592	0.0	0.000707562	0.000706858	0.000932914	0.000968298	0.000635383	0.0009697530000000001	0.0008683610000000001	0.000787693	0.0007265069999999999	0.000914325	0.0008369860000000001	3.18e-07	Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	udk UCK; uridine kinase
584	K00877	K00877: hydroxymethylpyrimidine kinase	1.67e-05	0.0	0.0	1.53e-05	8.57e-06	8.91e-06	0.0	1.04e-05	1.4800000000000002e-05	0.0	0.0	0.0	8.03e-06	3.91e-06	6.89e-06	1.04e-05	0.0	0.0	9.31e-06	4.96e-06	0.0	1e-05	7.11e-06	0.0	0.0	0.0	2.3100000000000002e-05	0.0	0.0	Metabolism	Metabolism of cofactors and vitamins	Thiamine_metabolism	THI20; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
